X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0179046 3.02235e-05 4.33155 4.33467
0.000376525 0.019075 5.17223e-05 4.33143 4.33839
0.000613858 0.0202946 7.00131e-05 4.33022 4.34108
0.000851483 0.0219042 8.54604e-05 4.32829 4.34245
0.00108931 0.0238996 9.92543e-05 4.3256 4.34271
0.00132727 0.0263131 0.00011199 4.32217 4.34196
0.00156534 0.0291799 0.000123861 4.31796 4.34023
0.00180349 0.0325485 0.000134847 4.31297 4.33747
0.0020417 0.0364642 0.000144851 4.30715 4.33363
0.00227996 0.0409932 0.000153822 4.30046 4.32865
0.00251826 0.0461909 0.000161809 4.29283 4.32248
0.00275659 0.0521304 0.00016897 4.2842 4.31508
0.00299495 0.05886 0.00017553 4.27446 4.30642
0.00323333 0.0664719 0.000181759 4.2635 4.29642
0.00347172 0.0749795 0.000187919 4.25118 4.28504
0.00371014 0.0844447 0.000194249 4.23734 4.27214
0.00394857 0.0948352 0.000200979 4.22178 4.25754
0.00418701 0.106176 0.000208325 4.20427 4.24102
0.00442546 0.118374 0.00021647 4.18455 4.22233
0.00466392 0.131365 0.000225549 4.16236 4.20124
0.00490238 0.144959 0.000235615 4.13738 4.17747
0.00514086 0.159011 0.000246627 4.10939 4.15078
0.00537934 0.17328 0.000258424 4.07814 4.12092
0.00561783 0.187567 0.000270705 4.04351 4.0877
0.00585632 0.201683 0.000283069 4.00533 4.05091
0.00609482 0.215425 0.000294978 3.96362 4.01046
0.00633332 0.228764 0.000305923 3.9181 3.96605
0.00657182 0.241519 0.000315306 3.86881 3.91756
0.00681033 0.25385 0.000322741 3.81497 3.86417
0.00704884 0.265602 0.000327746 3.75671 3.80591
0.00728736 0.277003 0.000330159 3.69202 3.74077
0.00752587 0.287983 0.000329606 3.62207 3.66982
0.00776439 0.298766 0.000326056 3.54131 3.58761
0.00800291 0.309242 0.000319073 3.45508 3.49935
0.00824144 0.319798 0.000308699 3.3475 3.38931
0.00847996 0.330279 0.000294027 3.23267 3.27067
0.00871849 0.340867 0.000274678 3.07217 3.10676
0.00895702 0.351516 0.000248953 2.89917 2.9301
0.00919555 0.363125 0.000216759 2.60956 2.63705
0.00943408 0.378417 0.000179981 2.16976 2.18733
