X vol_f_Field2 diameter_Field2
0.000139645 0.417015 0.000863069
0.000376525 0.417282 0.000873931
0.000613858 0.417651 0.000882639
0.000851483 0.418191 0.000890545
0.00108931 0.418876 0.000897768
0.00132727 0.419695 0.000903869
0.00156534 0.420644 0.00090827
0.00180349 0.421715 0.000910432
0.0020417 0.422916 0.000909994
0.00227996 0.424252 0.000906805
0.00251826 0.42573 0.000900931
0.00275659 0.427354 0.000892593
0.00299495 0.429157 0.000882125
0.00323333 0.431156 0.000869862
0.00347172 0.433327 0.000856199
0.00371014 0.435668 0.000841405
0.00394857 0.438208 0.000825751
0.00418701 0.440922 0.000809417
0.00442546 0.443827 0.000792564
0.00466392 0.446884 0.000775263
0.00490238 0.450125 0.000757595
0.00514086 0.453495 0.000739528
0.00537934 0.456971 0.000721084
0.00561783 0.460432 0.000702181
0.00585632 0.463967 0.000682885
0.00609482 0.46748 0.000663048
0.00633332 0.471076 0.000642749
0.00657182 0.474644 0.00062173
0.00681033 0.478304 0.000600097
0.00704884 0.481963 0.000577397
0.00728736 0.485747 0.000553786
0.00752587 0.489572 0.00052859
0.00776439 0.493495 0.000502165
0.00800291 0.497485 0.0004733
0.00824144 0.501597 0.000442532
0.00847996 0.505846 0.000407588
0.00871849 0.510322 0.000369284
0.00895702 0.514994 0.000323542
0.00919555 0.520449 0.000272285
0.00943408 0.52681 0.000220438
