# Code_Saturne plot output (1D profile)
#
# Iteration output: 2706
# Time output:      2.30050e+01
#
#COLUMN_TITLES: Distance | X | Y | Z | diameter_Field2 | temp_Field1 | temp_Field2 | Velocity_Field1[Z] | Velocity_Field2[Z] | vol_f_Field2 | mass_trans_Field1 | Xd_Field2 | BK | COAL | COMP | NUCL | W1 | MT | SMBR | ALPBB | CONDNUM | GAMA | GAMANUC | epsilon_Field1
 4.56474e-03  1.39645e-04  0.00000e+00  3.47944e+00  3.97501e-05  3.59573e+02  3.60051e+02  4.58798e+00  4.59288e+00  3.04855e-02  1.63135e+02  8.76741e+02  5.81416e-26 -9.74544e+05  4.97945e+03  0.00000e+00 -9.69565e+05  1.74302e+06  7.73453e+05  3.04792e-02  1.00000e+00 -1.63136e+02  0.00000e+00  3.14041e-01 
 4.57812e-03  3.76525e-04  4.25872e-21  3.47944e+00  5.67245e-05  3.59573e+02  3.60050e+02  4.58782e+00  4.59621e+00  3.14262e-02  1.01629e+02  6.14383e+02  1.04386e-10 -5.51240e+05  3.48524e+03  0.00000e+00 -5.47755e+05  7.38138e+05  1.90383e+05  3.14199e-02  1.00000e+00 -1.01630e+02  0.00000e+00  3.17747e-01 
 4.60371e-03  6.13858e-04  0.00000e+00  3.47944e+00  7.14052e-05  3.59575e+02  3.60050e+02  4.58684e+00  4.59847e+00  3.28674e-02  7.72529e+01  4.88067e+02  8.70567e-05 -3.92261e+05  2.76911e+03  0.00000e+00 -3.89492e+05  4.26177e+05  3.66845e+04  3.28612e-02  1.00000e+00 -7.72536e+01  0.00000e+00  3.24977e-01 
 4.64138e-03  8.51483e-04  0.00000e+00  3.47944e+00  8.39031e-05  3.59580e+02  3.60050e+02  4.58529e+00  4.59968e+00  3.48941e-02  6.55983e+01  4.15366e+02  8.01034e-02 -3.19478e+05  2.35709e+03  0.00000e+00 -3.17121e+05  2.90081e+05 -2.70397e+04  3.48882e-02  1.00000e+00 -6.55989e+01  0.00000e+00  3.35874e-01 
 4.69084e-03  1.08931e-03  0.00000e+00  3.47944e+00  9.50973e-05  3.59587e+02  3.60050e+02  4.58313e+00  4.59997e+00  3.75143e-02  5.90944e+01  3.66472e+02  5.10434e+00 -2.81010e+05  2.07991e+03  0.00000e+00 -2.78925e+05  2.14450e+05 -6.44747e+04  3.75086e-02  1.00000e+00 -5.90949e+01  0.00000e+00  3.50683e-01 
 4.75174e-03  1.32727e-03  1.05001e-20  3.47944e+00  1.05441e-04  3.59598e+02  3.60050e+02  4.58035e+00  4.59943e+00  4.07664e-02  5.52211e+01  3.30520e+02  8.56444e+01 -2.60140e+05  1.87594e+03  0.00000e+00 -2.58178e+05  1.66314e+05 -9.18641e+04  4.07608e-02  1.00000e+00 -5.52217e+01  0.00000e+00  3.69748e-01 
 4.82366e-03  1.56534e-03  0.00000e+00  3.47944e+00  1.15114e-04  3.59611e+02  3.60050e+02  4.57693e+00  4.59805e+00  4.46955e-02  5.29201e+01  3.02747e+02  6.55090e+02 -2.50181e+05  1.71817e+03  0.00000e+00 -2.47808e+05  1.33156e+05 -1.14652e+05  4.46899e-02  1.00000e+00 -5.29207e+01  0.00000e+00  3.93547e-01 
 4.90611e-03  1.80349e-03  8.81027e-21  3.47944e+00  1.24112e-04  3.59626e+02  3.60050e+02  4.57284e+00  4.59581e+00  4.93604e-02  5.16975e+01  2.80798e+02  2.98828e+03 -2.48267e+05  1.59322e+03  0.00000e+00 -2.43686e+05  1.09245e+05 -1.34441e+05  4.93548e-02  1.00000e+00 -5.16980e+01  0.00000e+00  4.22691e-01 
 4.99859e-03  2.04170e-03  0.00000e+00  3.47944e+00  1.32304e-04  3.59644e+02  3.60050e+02  4.56802e+00  4.59262e+00  5.48203e-02  5.13029e+01  2.63412e+02  9.46075e+03 -2.53278e+05  1.49401e+03  0.00000e+00 -2.42324e+05  9.15682e+04 -1.50755e+05  5.48147e-02  1.00000e+00 -5.13034e+01  0.00000e+00  4.57947e-01 
 5.10055e-03  2.27996e-03  7.58893e-21  3.47944e+00  1.39495e-04  3.59665e+02  3.60050e+02  4.56241e+00  4.58839e+00  6.11470e-02  5.16118e+01  2.49833e+02  2.29234e+04 -2.65101e+05  1.41615e+03  0.00000e+00 -2.40762e+05  7.83297e+04 -1.62432e+05  6.11413e-02  1.00000e+00 -5.16124e+01  0.00000e+00  5.00260e-01 
