X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0267338 4.01326e-05 4.52961 4.53437
0.000376525 0.0276502 5.74513e-05 4.52823 4.5362
0.000613858 0.0290436 7.23048e-05 4.52161 4.53229
0.000851483 0.0309831 8.4891e-05 4.52164 4.5342
0.00108931 0.0334871 9.61681e-05 4.52183 4.53965
0.00132727 0.0365628 0.000106586 4.51565 4.5334
0.00156534 0.0402742 0.000116351 4.52067 4.53957
0.00180349 0.0447048 0.000125482 4.5141 4.53906
0.0020417 0.049877 0.000133848 4.50872 4.53451
0.00227996 0.0558634 0.000141309 4.50356 4.53123
0.00251826 0.0627523 0.000147731 4.49592 4.5247
0.00275659 0.070601 0.000153061 4.4884 4.51792
0.00299495 0.0794606 0.000157334 4.47985 4.51
0.00323333 0.0893701 0.000160659 4.47 4.50057
0.00347172 0.10035 0.000163195 4.45871 4.48941
0.00371014 0.112406 0.000165122 4.44592 4.47663
0.00394857 0.125512 0.000166611 4.43134 4.46181
0.00418701 0.139561 0.000167817 4.41477 4.4449
0.00442546 0.154531 0.000168877 4.39594 4.42566
0.00466392 0.17026 0.000169899 4.37452 4.40376
0.00490238 0.186511 0.000170965 4.35021 4.37895
0.00514086 0.203075 0.00017213 4.32269 4.3509
0.00537934 0.219728 0.000173421 4.29169 4.31937
0.00561783 0.236299 0.000174836 4.25694 4.28407
0.00585632 0.252663 0.000176346 4.21825 4.24483
0.00609482 0.268703 0.000177884 4.17544 4.20145
0.00633332 0.284193 0.000179358 4.12835 4.1538
0.00657182 0.29905 0.000180637 4.07679 4.10165
0.00681033 0.313205 0.00018159 4.02046 4.04469
0.00704884 0.326738 0.000182048 3.95903 3.98255
0.00728736 0.339638 0.000181851 3.89157 3.91432
0.00752587 0.352016 0.000180782 3.81783 3.83967
0.00776439 0.363906 0.000178653 3.73477 3.75559
0.00800291 0.375517 0.000175179 3.64392 3.66352
0.00824144 0.386953 0.000170111 3.53534 3.55357
0.00847996 0.398199 0.000162924 3.41419 3.43042
0.00871849 0.409373 0.000153233 3.2548 3.26926
0.00895702 0.420665 0.000140153 3.0752 3.08793
0.00919555 0.432498 0.000123483 2.78749 2.7984
0.00943408 0.448187 0.000104367 2.3435 2.35022
