X vol_f_Field2 diameter_Field2
0.000139645 0.704288 0.000785807
0.000376525 0.704369 0.000784277
0.000613858 0.704505 0.000781397
0.000851483 0.704717 0.000777201
0.00108931 0.705002 0.000771713
0.00132727 0.70537 0.000765005
0.00156534 0.705821 0.000757125
0.00180349 0.706361 0.000748164
0.0020417 0.706997 0.000738183
0.00227996 0.707719 0.000727279
0.00251826 0.70853 0.000715502
0.00275659 0.709413 0.000702964
0.00299495 0.710396 0.000689735
0.00323333 0.711437 0.000675918
0.00347172 0.71258 0.000661593
0.00371014 0.713776 0.000646844
0.00394857 0.715069 0.000631753
0.00418701 0.716422 0.000616382
0.00442546 0.717862 0.000600807
0.00466392 0.71937 0.000585063
0.00490238 0.720954 0.000569206
0.00514086 0.722609 0.000553251
0.00537934 0.72433 0.000537222
0.00561783 0.726131 0.000521117
0.00585632 0.72797 0.000504917
0.00609482 0.72989 0.000488595
0.00633332 0.731871 0.000472093
0.00657182 0.733917 0.000455364
0.00681033 0.736019 0.000438306
0.00704884 0.738211 0.000420838
0.00728736 0.740417 0.000402789
0.00752587 0.742768 0.000384034
0.00776439 0.745083 0.000364265
0.00800291 0.747664 0.000343273
0.00824144 0.750096 0.000320479
0.00847996 0.753444 0.000295395
0.00871849 0.756055 0.000266904
0.00895702 0.761404 0.000232513
0.00919555 0.764003 0.000191129
0.00943408 0.774671 0.000137228
