X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.19544 0.000217795 5.19087 5.23934
0.000376525 0.196594 0.000250183 5.1889 5.24603
0.000613858 0.19857 0.000269433 5.18624 5.24836
0.000851483 0.201306 0.000282179 5.18258 5.24778
0.00108931 0.204923 0.000292009 5.17771 5.24506
0.00132727 0.209312 0.000300652 5.17152 5.24055
0.00156534 0.214506 0.000309083 5.16391 5.23441
0.00180349 0.220405 0.000317833 5.15475 5.22666
0.0020417 0.22698 0.000327213 5.14393 5.21726
0.00227996 0.234121 0.000337362 5.13129 5.20613
0.00251826 0.241773 0.00034832 5.11674 5.19316
0.00275659 0.249794 0.000360008 5.10015 5.17823
0.00299495 0.258128 0.000372268 5.08144 5.16121
0.00323333 0.266612 0.000384836 5.06056 5.14203
0.00347172 0.275198 0.000397393 5.03752 5.12062
0.00371014 0.283759 0.000409551 5.01257 5.09685
0.00394857 0.292325 0.000420934 4.98568 5.06992
0.00418701 0.30081 0.000431167 4.95637 5.03988
0.00442546 0.309233 0.000439957 4.92455 5.00704
0.00466392 0.317442 0.000447047 4.89018 4.97156
0.00490238 0.325488 0.000452314 4.85313 4.93338
0.00514086 0.333287 0.000455668 4.81337 4.89246
0.00537934 0.34092 0.000457152 4.77072 4.84871
0.00561783 0.348291 0.000456773 4.72511 4.802
0.00585632 0.35551 0.000454657 4.6762 4.75203
0.00609482 0.362448 0.000450809 4.62398 4.69873
0.00633332 0.369271 0.000445377 4.56769 4.64139
0.00657182 0.375843 0.000438295 4.50764 4.58022
0.00681033 0.382312 0.000429689 4.44167 4.513
0.00704884 0.388531 0.000419378 4.37325 4.44294
0.00728736 0.394791 0.000407491 4.29596 4.36248
0.00752587 0.400902 0.000393752 4.21443 4.27718
0.00776439 0.407152 0.000378294 4.11511 4.17376
0.00800291 0.413309 0.000360475 4.01794 4.07217
0.00824144 0.419675 0.000340462 3.87958 3.92848
0.00847996 0.426052 0.000317116 3.75661 3.80056
0.00871849 0.432637 0.000290566 3.55238 3.59124
0.00895702 0.439419 0.000258795 3.36637 3.40079
0.00919555 0.447041 0.00022307 2.99947 3.02957
0.00943408 0.457257 0.000189947 2.50504 2.5259
