X vol_f_Field2 diameter_Field2
0.000139645 0.431156 0.000625782
0.000376525 0.431445 0.000626495
0.000613858 0.431919 0.000626527
0.000851483 0.432641 0.000626185
0.00108931 0.433571 0.000625436
0.00132727 0.434721 0.000624266
0.00156534 0.436072 0.000622583
0.00180349 0.437622 0.000620306
0.0020417 0.439362 0.00061735
0.00227996 0.441278 0.000613648
0.00251826 0.443363 0.000609163
0.00275659 0.445592 0.000603877
0.00299495 0.447983 0.00059782
0.00323333 0.450506 0.000591019
0.00347172 0.45316 0.000583547
0.00371014 0.455907 0.000575446
0.00394857 0.458748 0.000566802
0.00418701 0.461647 0.000557647
0.00442546 0.464615 0.000548056
0.00466392 0.467614 0.000538024
0.00490238 0.470683 0.000527604
0.00514086 0.473792 0.000516742
0.00537934 0.476996 0.000505511
0.00561783 0.480206 0.000493821
0.00585632 0.483482 0.000481763
0.00609482 0.48673 0.000469181
0.00633332 0.490041 0.000456186
0.00657182 0.493317 0.000442545
0.00681033 0.496662 0.0004284
0.00704884 0.499987 0.000413385
0.00728736 0.503415 0.000397696
0.00752587 0.506824 0.000380754
0.00776439 0.510358 0.00036289
0.00800291 0.51397 0.000343056
0.00824144 0.517733 0.000321864
0.00847996 0.521674 0.00029734
0.00871849 0.525713 0.000270143
0.00895702 0.530083 0.000236295
0.00919555 0.534786 0.000195766
0.00943408 0.542348 0.00014559
