X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0091479 4.09038e-05 4.2458 4.25019
0.000376525 0.0095825 5.44612e-05 4.24536 4.25218
0.000613858 0.0102828 6.59125e-05 4.24394 4.25293
0.000851483 0.0112697 7.55464e-05 4.24182 4.25262
0.00108931 0.0125561 8.41737e-05 4.23896 4.25138
0.00132727 0.014168 9.22071e-05 4.23536 4.2493
0.00156534 0.0161399 9.98536e-05 4.231 4.2464
0.00180349 0.0185146 0.000107203 4.22588 4.24266
0.0020417 0.0213412 0.000114267 4.21995 4.23806
0.00227996 0.0246771 0.000121 4.2132 4.23255
0.00251826 0.028585 0.00012732 4.20556 4.22604
0.00275659 0.0331341 0.000133138 4.19699 4.21845
0.00299495 0.0383977 0.000138392 4.18741 4.20972
0.00323333 0.044452 0.000143071 4.17674 4.19976
0.00347172 0.0513731 0.000147217 4.1649 4.18848
0.00371014 0.0592331 0.000150924 4.15177 4.17582
0.00394857 0.0680975 0.000154316 4.13723 4.16166
0.00418701 0.078012 0.000157522 4.12111 4.14588
0.00442546 0.0890046 0.000160665 4.10322 4.1283
0.00466392 0.101063 0.00016387 4.08333 4.10855
0.00490238 0.114163 0.000167261 4.06117 4.08659
0.00514086 0.128197 0.00017094 4.03643 4.06207
0.00537934 0.143084 0.000174994 4.0088 4.03467
0.00561783 0.158586 0.000179459 3.9779 4.00402
0.00585632 0.17459 0.00018434 3.94335 3.96973
0.00609482 0.190746 0.000189559 3.90487 3.9315
0.00633332 0.206964 0.000195001 3.86208 3.88895
0.00657182 0.222841 0.000200434 3.81484 3.84193
0.00681033 0.238421 0.000205631 3.76272 3.78994
0.00704884 0.253315 0.000210219 3.70566 3.73293
0.00728736 0.267773 0.000213924 3.64256 3.66972
0.00752587 0.281449 0.000216279 3.57365 3.60052
0.00776439 0.294783 0.000217039 3.49558 3.52193
0.00800291 0.307473 0.000215662 3.41037 3.43591
0.00824144 0.320037 0.000211949 3.30788 3.33235
0.00847996 0.3323 0.00020527 3.19604 3.21912
0.00871849 0.3446 0.000195302 3.04594 3.06752
0.00895702 0.356756 0.000181113 2.87473 2.89477
0.00919555 0.369896 0.00016351 2.59802 2.61567
0.00943408 0.384298 0.000147198 2.16657 2.17924
