X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.212243 0.000337424 5.21967 5.29747
0.000376525 0.213369 0.000362164 5.2179 5.30227
0.000613858 0.215097 0.000377171 5.21515 5.30323
0.000851483 0.217537 0.000389402 5.21116 5.30199
0.00108931 0.220739 0.000401516 5.2058 5.29912
0.00132727 0.224618 0.000414522 5.19915 5.2942
0.00156534 0.229176 0.000428896 5.19112 5.28676
0.00180349 0.234351 0.00044473 5.18159 5.27712
0.0020417 0.240135 0.000461948 5.17044 5.26533
0.00227996 0.246399 0.000480235 5.15755 5.25154
0.00251826 0.253165 0.000499151 5.14284 5.23576
0.00275659 0.260294 0.000518077 5.12619 5.21792
0.00299495 0.267716 0.000536345 5.1075 5.19802
0.00323333 0.275296 0.000553236 5.0867 5.17595
0.00347172 0.28304 0.000568158 5.06371 5.15168
0.00371014 0.29087 0.000580628 5.03847 5.12516
0.00394857 0.298789 0.000590384 5.01094 5.09635
0.00418701 0.306691 0.000597291 4.98103 5.06516
0.00442546 0.31453 0.000601418 4.94866 5.03156
0.00466392 0.322177 0.000602882 4.91382 4.99549
0.00490238 0.329699 0.000601947 4.87634 4.95682
0.00514086 0.337041 0.000598807 4.83618 4.91545
0.00537934 0.34426 0.000593752 4.79313 4.87127
0.00561783 0.351253 0.000586923 4.74715 4.82415
0.00585632 0.358145 0.000578586 4.69781 4.77373
0.00609482 0.364783 0.000568741 4.6452 4.72004
0.00633332 0.371356 0.000557599 4.58838 4.6622
0.00657182 0.377673 0.000545016 4.52796 4.60076
0.00681033 0.383959 0.000531177 4.4616 4.53344
0.00704884 0.390041 0.000515787 4.3917 4.46257
0.00728736 0.396164 0.00049901 4.31199 4.38195
0.00752587 0.40213 0.000480326 4.23041 4.29944
0.00776439 0.408267 0.000459905 4.12972 4.19769
0.00800291 0.414343 0.000436738 4.0333 4.09965
0.00824144 0.420662 0.000410988 3.89542 3.95745
0.00847996 0.427068 0.000380948 3.77477 3.83065
0.00871849 0.433733 0.000346859 3.56711 3.6166
0.00895702 0.440643 0.000305161 3.38417 3.42692
0.00919555 0.44843 0.000255522 3.01236 3.04809
0.00943408 0.458985 0.000196849 2.51293 2.53428
