X vol_f_Field2 diameter_Field2
0.000139645 0.541199 0.000938103
0.000376525 0.541251 0.000936652
0.000613858 0.541328 0.000933477
0.000851483 0.541467 0.000928685
0.00108931 0.541667 0.000922259
0.00132727 0.541943 0.000914262
0.00156534 0.542299 0.000904759
0.00180349 0.542746 0.000893868
0.0020417 0.543293 0.000881731
0.00227996 0.543901 0.000868509
0.00251826 0.544665 0.00085438
0.00275659 0.545549 0.000839494
0.00299495 0.546552 0.000824004
0.00323333 0.547675 0.000808023
0.00347172 0.548925 0.000791655
0.00371014 0.550296 0.000774962
0.00394857 0.551786 0.000758006
0.00418701 0.553398 0.000740793
0.00442546 0.555087 0.00072333
0.00466392 0.556814 0.000705587
0.00490238 0.558582 0.000687612
0.00514086 0.56039 0.000669352
0.00537934 0.562223 0.000650858
0.00561783 0.564107 0.00063203
0.00585632 0.566024 0.000612946
0.00609482 0.568021 0.000593441
0.00633332 0.570038 0.00057364
0.00657182 0.572155 0.000553268
0.00681033 0.574271 0.00053253
0.00704884 0.576523 0.000510955
0.00728736 0.578758 0.000488895
0.00752587 0.581189 0.000465516
0.00776439 0.583603 0.000441425
0.00800291 0.586292 0.000415127
0.00824144 0.588994 0.000387577
0.00847996 0.592099 0.000356141
0.00871849 0.595265 0.000321905
0.00895702 0.59895 0.000280127
0.00919555 0.602574 0.000230976
0.00943408 0.608167 0.000173109
