X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0914421 0.00012439 4.80816 4.83395
0.000376525 0.0924845 0.000161602 4.80747 4.84261
0.000613858 0.0944026 0.000186876 4.80587 4.8473
0.000851483 0.0971642 0.000203115 4.80358 4.84893
0.00108931 0.10083 0.000214001 4.8005 4.84835
0.00132727 0.10541 0.000221769 4.79659 4.84612
0.00156534 0.110939 0.000227786 4.79178 4.84242
0.00180349 0.117425 0.000232898 4.78602 4.8374
0.0020417 0.124881 0.000237648 4.77919 4.83114
0.00227996 0.133287 0.000242404 4.77116 4.8236
0.00251826 0.14263 0.000247437 4.76179 4.81471
0.00275659 0.152772 0.00025294 4.75091 4.80433
0.00299495 0.163688 0.00025907 4.73831 4.79231
0.00323333 0.175246 0.000265928 4.72377 4.77844
0.00347172 0.187354 0.000273569 4.70708 4.76249
0.00371014 0.199805 0.000281979 4.68804 4.74429
0.00394857 0.212456 0.000291082 4.66648 4.72364
0.00418701 0.225053 0.000300708 4.64228 4.7004
0.00442546 0.237525 0.00031065 4.61536 4.67445
0.00466392 0.249736 0.000320608 4.58569 4.64572
0.00490238 0.261601 0.000330266 4.55324 4.61412
0.00514086 0.273061 0.000339261 4.51803 4.5796
0.00537934 0.284079 0.000347277 4.48 4.54207
0.00561783 0.294594 0.00035399 4.43911 4.50142
0.00585632 0.304693 0.000359215 4.39511 4.45737
0.00609482 0.314319 0.000362725 4.34793 4.40979
0.00633332 0.323625 0.000364493 4.29697 4.35811
0.00657182 0.332505 0.000364356 4.24227 4.3023
0.00681033 0.341142 0.000362395 4.18256 4.24115
0.00704884 0.349442 0.000358438 4.11851 4.17527
0.00728736 0.357611 0.000352611 4.04682 4.10144
0.00752587 0.36548 0.000344643 3.97076 4.02291
0.00776439 0.373386 0.000334621 3.88086 3.93017
0.00800291 0.381086 0.000321925 3.78846 3.83454
0.00824144 0.388961 0.000306611 3.66796 3.71048
0.00847996 0.39687 0.000287609 3.54627 3.5841
0.00871849 0.404906 0.000264693 3.36521 3.3988
0.00895702 0.413088 0.00023545 3.18516 3.2146
0.00919555 0.422033 0.000199148 2.86151 2.88694
0.00943408 0.434585 0.000154827 2.39112 2.40591
