X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0418943 0.000113365 4.50798 4.52778
0.000376525 0.0425412 0.000132851 4.50745 4.53163
0.000613858 0.0437634 0.000148622 4.50594 4.53357
0.000851483 0.0455627 0.000160658 4.50371 4.53388
0.00108931 0.0479608 0.000169972 4.50073 4.53276
0.00132727 0.0509959 0.000177286 4.49699 4.53038
0.00156534 0.0547076 0.000183146 4.49247 4.52685
0.00180349 0.0591436 0.00018797 4.48714 4.52225
0.0020417 0.0643534 0.000192088 4.48094 4.51661
0.00227996 0.0703847 0.000195764 4.47381 4.50993
0.00251826 0.077279 0.000199215 4.46568 4.50219
0.00275659 0.0850697 0.000202625 4.45644 4.49334
0.00299495 0.0937786 0.000206158 4.44596 4.48328
0.00323333 0.103402 0.00020997 4.43412 4.47186
0.00347172 0.113931 0.000214203 4.42072 4.45891
0.00371014 0.12531 0.000218987 4.40558 4.44423
0.00394857 0.137477 0.000224432 4.38846 4.42765
0.00418701 0.150286 0.000230611 4.36913 4.40895
0.00442546 0.163655 0.000237565 4.34733 4.38788
0.00466392 0.177324 0.000245257 4.32282 4.36418
0.00490238 0.191206 0.000253609 4.29542 4.33767
0.00514086 0.205018 0.000262434 4.26496 4.30812
0.00537934 0.218697 0.000271511 4.23129 4.27538
0.00561783 0.23199 0.000280502 4.1944 4.23937
0.00585632 0.244932 0.000289093 4.15415 4.1999
0.00609482 0.257285 0.00029686 4.11056 4.15694
0.00633332 0.269256 0.000303524 4.06323 4.11004
0.00657182 0.28056 0.000308661 4.0122 4.05916
0.00681033 0.291592 0.000312141 3.95648 4.00329
0.00704884 0.301971 0.000313561 3.89643 3.94272
0.00728736 0.312232 0.000312957 3.8295 3.87492
0.00752587 0.321921 0.000309878 3.75772 3.80185
0.00776439 0.33167 0.000304461 3.67395 3.7164
0.00800291 0.34093 0.000296058 3.58604 3.62649
0.00824144 0.350497 0.000284837 3.47413 3.51192
0.00847996 0.359813 0.000269672 3.35792 3.3924
0.00871849 0.36952 0.000250496 3.19175 3.22286
0.00895702 0.379167 0.000225371 3.01629 3.04394
0.00919555 0.390072 0.000194488 2.71414 2.73787
0.00943408 0.403254 0.000159468 2.26509 2.27997
