X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.171672 0.000233165 5.17352 5.22754
0.000376525 0.172987 0.000250996 5.17249 5.23156
0.000613858 0.175245 0.000259838 5.17057 5.23199
0.000851483 0.178469 0.000264481 5.16777 5.23018
0.00108931 0.182715 0.000267374 5.16393 5.22671
0.00132727 0.187929 0.000269581 5.159 5.22182
0.00156534 0.19411 0.000271647 5.15287 5.21557
0.00180349 0.201184 0.000273855 5.14541 5.20794
0.0020417 0.209103 0.000276383 5.13649 5.19882
0.00227996 0.217765 0.000279333 5.12594 5.18808
0.00251826 0.227077 0.00028277 5.11359 5.17558
0.00275659 0.236905 0.000286717 5.09926 5.16112
0.00299495 0.24714 0.000291168 5.08278 5.14458
0.00323333 0.257581 0.000296069 5.06399 5.12576
0.00347172 0.268196 0.000301351 5.04279 5.10456
0.00371014 0.2788 0.000306883 5.01908 5.08087
0.00394857 0.289271 0.000312518 4.99287 5.05469
0.00418701 0.299467 0.000318067 4.96415 5.02598
0.00442546 0.309381 0.000323355 4.93292 4.99469
0.00466392 0.318963 0.000328181 4.89917 4.96078
0.00490238 0.328248 0.000332385 4.86284 4.9242
0.00514086 0.337192 0.000335784 4.82391 4.88483
0.00537934 0.345808 0.000338269 4.78224 4.84258
0.00561783 0.354063 0.000339703 4.73773 4.79727
0.00585632 0.362033 0.000340068 4.69006 4.7486
0.00609482 0.369661 0.000339243 4.63911 4.69641
0.00633332 0.377075 0.000337278 4.58422 4.64005
0.00657182 0.38418 0.000334035 4.5255 4.57963
0.00681033 0.391118 0.000329604 4.4615 4.51373
0.00704884 0.397812 0.000323786 4.39319 4.44325
0.00728736 0.404446 0.000316689 4.31658 4.36429
0.00752587 0.410873 0.000307977 4.23601 4.28115
0.00776439 0.417376 0.000297793 4.13988 4.18218
0.00800291 0.42379 0.000285518 4.04299 4.08219
0.00824144 0.430358 0.000271311 3.91056 3.9458
0.00847996 0.436984 0.000254013 3.78698 3.81871
0.00871849 0.443789 0.000233493 3.59346 3.62145
0.00895702 0.45087 0.000207313 3.40776 3.4324
0.00919555 0.458516 0.000174999 3.05558 3.07623
0.00943408 0.469606 0.000135933 2.56843 2.58108
