X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0186784 1.54446e-05 4.43953 4.44043
0.000376525 0.0227259 2.82495e-05 4.44014 4.44264
0.000613858 0.0253678 4.18924e-05 4.44008 4.44472
0.000851483 0.0275404 5.54516e-05 4.4394 4.44666
0.00108931 0.0298594 6.83927e-05 4.43809 4.44811
0.00132727 0.0325905 8.0309e-05 4.4362 4.44876
0.00156534 0.0357609 9.12504e-05 4.4337 4.44863
0.00180349 0.0394193 0.000101437 4.43058 4.44769
0.0020417 0.0436205 0.000111022 4.4268 4.44595
0.00227996 0.0484293 0.000120007 4.4223 4.44333
0.00251826 0.0539166 0.000128244 4.41705 4.43975
0.00275659 0.0601628 0.000135512 4.41094 4.43506
0.00299495 0.0672516 0.000141615 4.40389 4.42914
0.00323333 0.0752685 0.000146451 4.39578 4.42184
0.00347172 0.0842933 0.000150041 4.38647 4.41305
0.00371014 0.0943974 0.000152509 4.37579 4.40258
0.00394857 0.10563 0.00015404 4.36354 4.39028
0.00418701 0.11802 0.000154833 4.34949 4.37601
0.00442546 0.131546 0.000155081 4.33339 4.35952
0.00466392 0.146161 0.000154954 4.31491 4.34055
0.00490238 0.161727 0.000154595 4.29374 4.31881
0.00514086 0.178134 0.000154128 4.26953 4.29396
0.00537934 0.195161 0.000153641 4.24191 4.26567
0.00561783 0.212621 0.000153207 4.21053 4.23358
0.00585632 0.230277 0.00015286 4.17504 4.19738
0.00609482 0.247911 0.000152614 4.13511 4.15673
0.00633332 0.265302 0.000152446 4.0905 4.11138
0.00657182 0.282292 0.00015231 4.04087 4.06102
0.00681033 0.298772 0.000152126 3.98603 4.00543
0.00704884 0.31462 0.000151786 3.92546 3.9441
0.00728736 0.329878 0.000151168 3.85875 3.8766
0.00752587 0.344456 0.000150096 3.78506 3.80206
0.00776439 0.358558 0.000148415 3.70275 3.71883
0.00800291 0.372101 0.000145868 3.61146 3.62652
0.00824144 0.385371 0.000142207 3.50453 3.51846
0.00847996 0.39852 0.000136982 3.38536 3.39799
0.00871849 0.411603 0.000129826 3.23055 3.24174
0.00895702 0.424667 0.000120027 3.05067 3.06026
0.00919555 0.438191 0.000107935 2.7672 2.7746
0.00943408 0.454557 9.77432e-05 2.3261 2.32958
