X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0149126 5.10352e-05 4.29613 4.30226
0.000376525 0.0154012 6.66793e-05 4.29566 4.30483
0.000613858 0.0162605 7.9724e-05 4.2942 4.3059
0.000851483 0.0174777 9.06572e-05 4.29201 4.30581
0.00108931 0.019065 0.000100372 4.28906 4.3047
0.00132727 0.021049 0.000109293 4.28535 4.30267
0.00156534 0.0234651 0.00011762 4.28087 4.29973
0.00180349 0.0263578 0.000125426 4.27559 4.29587
0.0020417 0.0297774 0.000132719 4.26949 4.29107
0.00227996 0.0337812 0.000139479 4.26252 4.28527
0.00251826 0.0384316 0.000145694 4.25464 4.27842
0.00275659 0.0437906 0.000151386 4.24577 4.27046
0.00299495 0.0499293 0.000156617 4.23584 4.26132
0.00323333 0.0569117 0.000161492 4.22477 4.25095
0.00347172 0.0647991 0.000166145 4.21244 4.23925
0.00371014 0.0736389 0.000170724 4.19872 4.22616
0.00394857 0.0834653 0.00017537 4.18345 4.21152
0.00418701 0.0942732 0.000180223 4.16644 4.19512
0.00442546 0.106057 0.000185423 4.14747 4.17674
0.00466392 0.118737 0.000191092 4.12629 4.15617
0.00490238 0.132251 0.000197324 4.1026 4.13314
0.00514086 0.146403 0.00020416 4.07612 4.10736
0.00537934 0.161091 0.000211594 4.04651 4.0785
0.00561783 0.176002 0.000219525 4.01354 4.0463
0.00585632 0.19105 0.000227797 3.97691 4.01045
0.00609482 0.205866 0.000236132 3.93654 3.97083
0.00633332 0.220472 0.000244238 3.89211 3.92707
0.00657182 0.234492 0.000251697 3.84369 3.87921
0.00681033 0.248151 0.000258173 3.79057 3.82646
0.00704884 0.261076 0.000263198 3.73304 3.76909
0.00728736 0.27369 0.000266515 3.66912 3.70503
0.00752587 0.285619 0.000267665 3.60006 3.6355
0.00776439 0.29737 0.000266499 3.52055 3.55518
0.00800291 0.308612 0.000262531 3.43544 3.46887
0.00824144 0.319909 0.000255691 3.33013 3.36206
0.00847996 0.331011 0.000245362 3.21869 3.24871
0.00871849 0.342252 0.000231242 3.06334 3.09128
0.00895702 0.353447 0.000212325 2.89138 2.91708
0.00919555 0.365867 0.000189139 2.6081 2.6309
0.00943408 0.379932 0.000164526 2.17207 2.18745
