X vol_f_Field2 diameter_Field2
0.000139645 0.643356 0.000634053
0.000376525 0.643439 0.000632865
0.000613858 0.643611 0.0006305
0.000851483 0.643877 0.000627022
0.00108931 0.644225 0.000622465
0.00132727 0.644665 0.000616893
0.00156534 0.645188 0.000610357
0.00180349 0.645804 0.000602925
0.0020417 0.6465 0.000594665
0.00227996 0.647294 0.000585658
0.00251826 0.648173 0.000575979
0.00275659 0.649167 0.000565717
0.00299495 0.650231 0.000554944
0.00323333 0.651412 0.000543751
0.00347172 0.652631 0.000532195
0.00371014 0.653998 0.000520368
0.00394857 0.655364 0.000508298
0.00418701 0.656888 0.000496075
0.00442546 0.658403 0.0004837
0.00466392 0.660101 0.000471259
0.00490238 0.661803 0.00045872
0.00514086 0.663681 0.000446161
0.00537934 0.665514 0.000433509
0.00561783 0.667519 0.000420852
0.00585632 0.669429 0.000408066
0.00609482 0.671612 0.000395245
0.00633332 0.673583 0.000382218
0.00657182 0.675941 0.000369076
0.00681033 0.678034 0.000355615
0.00704884 0.680594 0.000341861
0.00728736 0.682768 0.000327628
0.00752587 0.685648 0.000312779
0.00776439 0.687919 0.000297219
0.00800291 0.691083 0.000280437
0.00824144 0.693673 0.000262554
0.00847996 0.697446 0.000242391
0.00871849 0.700582 0.00021994
0.00895702 0.705939 0.000193014
0.00919555 0.709367 0.000159732
0.00943408 0.71923 0.000120329
