X vol_f_Field2 diameter_Field2
0.000139645 0.428933 0.000307971
0.000376525 0.429409 0.000310806
0.000613858 0.430138 0.000311458
0.000851483 0.431211 0.000310896
0.00108931 0.432615 0.00030971
0.00132727 0.434338 0.000308183
0.00156534 0.436376 0.000306486
0.00180349 0.438699 0.000304701
0.0020417 0.441295 0.000302891
0.00227996 0.444132 0.00030108
0.00251826 0.447194 0.000299285
0.00275659 0.450442 0.000297502
0.00299495 0.453863 0.000295725
0.00323333 0.457432 0.000293928
0.00347172 0.461101 0.000292089
0.00371014 0.464849 0.000290177
0.00394857 0.468689 0.000288159
0.00418701 0.4726 0.000286002
0.00442546 0.476544 0.000283666
0.00466392 0.480469 0.000281122
0.00490238 0.48437 0.000278334
0.00514086 0.488261 0.000275275
0.00537934 0.492181 0.000271927
0.00561783 0.496141 0.000268254
0.00585632 0.500092 0.000264234
0.00609482 0.503993 0.00025982
0.00633332 0.507882 0.000254995
0.00657182 0.511787 0.000249701
0.00681033 0.51573 0.000243917
0.00704884 0.519712 0.000237547
0.00728736 0.523767 0.000230559
0.00752587 0.527899 0.000222782
0.00776439 0.53215 0.000214184
0.00800291 0.536594 0.000204432
0.00824144 0.541246 0.00019353
0.00847996 0.546213 0.000180774
0.00871849 0.551302 0.00016594
0.00895702 0.55691 0.000147249
0.00919555 0.562897 0.0001243
0.00943408 0.573156 9.64645e-05
