X vol_f_Field2 diameter_Field2
0.000139645 0.637801 0.000991624
0.000376525 0.637815 0.000989892
0.000613858 0.637832 0.000986373
0.000851483 0.637864 0.000981113
0.00108931 0.637918 0.00097415
0.00132727 0.638005 0.000965569
0.00156534 0.638133 0.000955469
0.00180349 0.638314 0.000943973
0.0020417 0.638565 0.00093121
0.00227996 0.638907 0.000917308
0.00251826 0.6393 0.000902394
0.00275659 0.639821 0.000886582
0.00299495 0.640395 0.000869978
0.00323333 0.641115 0.000852678
0.00347172 0.64189 0.000834775
0.00371014 0.642838 0.000816345
0.00394857 0.643824 0.000797464
0.00418701 0.645024 0.000778198
0.00442546 0.646322 0.000758602
0.00466392 0.647842 0.000738717
0.00490238 0.649483 0.000718552
0.00514086 0.651188 0.000698099
0.00537934 0.652884 0.000677428
0.00561783 0.654784 0.000656519
0.00585632 0.656478 0.000635385
0.00609482 0.658489 0.00061399
0.00633332 0.660339 0.000592344
0.00657182 0.662541 0.000570312
0.00681033 0.664443 0.000547938
0.00704884 0.666904 0.000524908
0.00728736 0.668825 0.000501388
0.00752587 0.671441 0.00047671
0.00776439 0.673499 0.000451267
0.00800291 0.676416 0.000423781
0.00824144 0.678731 0.000394981
0.00847996 0.682093 0.000362555
0.00871849 0.684814 0.00032718
0.00895702 0.689151 0.00028482
0.00919555 0.692007 0.000234805
0.00943408 0.699267 0.000178721
