X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.00498136 4.06048e-05 4.11074 4.11508
0.000376525 0.00530805 5.61328e-05 4.11027 4.11736
0.000613858 0.00580875 6.91982e-05 4.10872 4.11825
0.000851483 0.00650203 8.02238e-05 4.10638 4.11798
0.00108931 0.00739901 9.01748e-05 4.1032 4.1167
0.00132727 0.00852159 9.9507e-05 4.09922 4.11452
0.00156534 0.00989675 0.000108436 4.09442 4.11144
0.00180349 0.0115605 0.000117047 4.08875 4.10745
0.0020417 0.0135506 0.000125343 4.08223 4.10251
0.00227996 0.0159176 0.000133285 4.07478 4.09655
0.00251826 0.0187093 0.000140824 4.0664 4.08953
0.00275659 0.0219937 0.000147949 4.057 4.08139
0.00299495 0.0258249 0.000154703 4.04656 4.07207
0.00323333 0.0302897 0.0001612 4.03498 4.06153
0.00347172 0.0354433 0.000167604 4.0222 4.04973
0.00371014 0.0413876 0.000174131 4.00811 4.0366
0.00394857 0.0481666 0.000181022 3.9926 4.02209
0.00418701 0.0558891 0.000188548 3.97553 4.00611
0.00442546 0.0645647 0.000196982 3.95673 3.98855
0.00466392 0.0742797 0.000206602 3.93599 3.96926
0.00490238 0.0849737 0.000217606 3.91307 3.94801
0.00514086 0.0966518 0.000230157 3.88766 3.92437
0.00537934 0.109169 0.0002443 3.85947 3.89813
0.00561783 0.12241 0.000259929 3.82825 3.86901
0.00585632 0.136165 0.00027673 3.79365 3.83663
0.00609482 0.150175 0.000294131 3.75555 3.80077
0.00633332 0.164293 0.000311391 3.71361 3.76101
0.00657182 0.178201 0.000327563 3.66792 3.71726
0.00681033 0.191947 0.000341824 3.61774 3.66869
0.00704884 0.205241 0.000353255 3.56331 3.61535
0.00728736 0.218296 0.000361371 3.50281 3.55539
0.00752587 0.23094 0.00036553 3.43699 3.4894
0.00776439 0.243428 0.000365571 3.3615 3.41305
0.00800291 0.255574 0.000360895 3.27966 3.32966
0.00824144 0.267859 0.000351443 3.17937 3.22694
0.00847996 0.28003 0.000336292 3.06923 3.11304
0.00871849 0.292419 0.000315113 2.91991 2.95995
0.00895702 0.304934 0.000285758 2.75267 2.7886
0.00919555 0.318838 0.000247303 2.48325 2.51409
0.00943408 0.336553 0.000199386 2.05952 2.07926
