X vol_f_Field2 diameter_Field2
0.000139645 0.583716 0.000454431
0.000376525 0.58384 0.000454691
0.000613858 0.584045 0.000453663
0.000851483 0.584363 0.000451707
0.00108931 0.58478 0.000449019
0.00132727 0.585306 0.000445731
0.00156534 0.585928 0.000441916
0.00180349 0.58665 0.000437624
0.0020417 0.587468 0.000432895
0.00227996 0.588387 0.00042776
0.00251826 0.589403 0.000422249
0.00275659 0.590512 0.000416385
0.00299495 0.591714 0.0004102
0.00323333 0.593015 0.000403718
0.00347172 0.594411 0.000396968
0.00371014 0.595912 0.000389974
0.00394857 0.597488 0.000382767
0.00418701 0.599156 0.000375366
0.00442546 0.600865 0.000367794
0.00466392 0.602669 0.000360071
0.00490238 0.604516 0.00035221
0.00514086 0.60647 0.000344223
0.00537934 0.608497 0.000336111
0.00561783 0.610635 0.00032787
0.00585632 0.612875 0.000319494
0.00609482 0.615214 0.00031095
0.00633332 0.617549 0.000302207
0.00657182 0.619966 0.000293218
0.00681033 0.622395 0.000283938
0.00704884 0.625022 0.000274269
0.00728736 0.62766 0.000264177
0.00752587 0.630573 0.000253429
0.00776439 0.633502 0.00024204
0.00800291 0.636834 0.000229503
0.00824144 0.640198 0.000215952
0.00847996 0.644243 0.000200356
0.00871849 0.648377 0.000182794
0.00895702 0.653882 0.000161228
0.00919555 0.658623 0.00013487
0.00943408 0.669317 0.000103469
