X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0135164 4.89171e-05 4.36172 4.36797
0.000376525 0.0140061 6.36571e-05 4.3613 4.37058
0.000613858 0.0148809 7.60773e-05 4.35999 4.37181
0.000851483 0.0161303 8.65449e-05 4.35803 4.37196
0.00108931 0.0177693 9.58994e-05 4.35538 4.37117
0.00132727 0.0198304 0.000104544 4.35205 4.36955
0.00156534 0.0223543 0.000112659 4.34802 4.3671
0.00180349 0.025393 0.000120286 4.34326 4.36382
0.0020417 0.029005 0.000127376 4.33777 4.35965
0.00227996 0.0332574 0.000133819 4.33148 4.35454
0.00251826 0.0382229 0.000139489 4.32436 4.34839
0.00275659 0.0439796 0.000144294 4.31635 4.34114
0.00299495 0.0505969 0.000148206 4.30737 4.33271
0.00323333 0.0581609 0.000151279 4.29733 4.32302
0.00347172 0.0667393 0.000153619 4.28613 4.31202
0.00371014 0.07639 0.000155361 4.27365 4.2996
0.00394857 0.0871471 0.000156633 4.25973 4.28563
0.00418701 0.0990277 0.000157563 4.24418 4.26985
0.00442546 0.112008 0.000158272 4.2268 4.2522
0.00466392 0.126044 0.000158867 4.20732 4.23242
0.00490238 0.141035 0.000159441 4.18547 4.21023
0.00514086 0.156864 0.000160072 4.16092 4.18532
0.00537934 0.17336 0.000160818 4.13332 4.15734
0.00561783 0.19033 0.000161719 4.10231 4.12594
0.00585632 0.20757 0.000162788 4.06756 4.09079
0.00609482 0.224845 0.000164008 4.02873 4.05154
0.00633332 0.241987 0.000165336 3.98553 4.00791
0.00657182 0.25875 0.00016668 3.93765 3.95958
0.00681033 0.275087 0.000167941 3.88484 3.90629
0.00704884 0.290771 0.000168944 3.82665 3.84758
0.00728736 0.305928 0.000169545 3.76259 3.78294
0.00752587 0.320348 0.000169478 3.69194 3.71162
0.00776439 0.33432 0.000168567 3.61295 3.63186
0.00800291 0.347689 0.000166424 3.52531 3.54327
0.00824144 0.360864 0.000162814 3.42246 3.43933
0.00847996 0.373672 0.000157111 3.30748 3.323
0.00871849 0.386349 0.000148812 3.15826 3.17224
0.00895702 0.399291 0.000136905 2.98328 2.99551
0.00919555 0.412817 0.000121182 2.70863 2.71812
0.00943408 0.429352 0.00010411 2.27355 2.27802
