X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.134221 0.000116563 5.01622 5.04095
0.000376525 0.135377 0.000158411 5.01519 5.05081
0.000613858 0.137545 0.000186907 5.01328 5.05628
0.000851483 0.140633 0.000205804 5.01069 5.05844
0.00108931 0.144722 0.000218834 5.00723 5.05807
0.00132727 0.149778 0.00022826 5.00286 5.05572
0.00156534 0.155827 0.000235557 4.99745 5.05167
0.00180349 0.162832 0.000241694 4.99093 5.04609
0.0020417 0.170773 0.00024731 4.98314 5.03902
0.00227996 0.179583 0.000252831 4.97392 5.03039
0.00251826 0.189191 0.000258547 4.96309 5.02011
0.00275659 0.199475 0.000264648 4.95046 5.00801
0.00299495 0.210334 0.000271255 4.93583 4.99395
0.00323333 0.221568 0.000278411 4.91897 4.9777
0.00347172 0.23312 0.000286114 4.89976 4.95914
0.00371014 0.244754 0.00029428 4.878 4.93805
0.00394857 0.256388 0.00030278 4.85364 4.91438
0.00418701 0.267806 0.000311409 4.82658 4.88798
0.00442546 0.278974 0.000319944 4.79684 4.85884
0.00466392 0.289792 0.000328108 4.76445 4.82696
0.00490238 0.300233 0.000335634 4.72942 4.79232
0.00514086 0.310266 0.000342245 4.69172 4.75479
0.00537934 0.319896 0.000347727 4.65125 4.7143
0.00561783 0.329102 0.000351873 4.60793 4.67067
0.00585632 0.337962 0.000354587 4.56147 4.62364
0.00609482 0.346416 0.000355749 4.51177 4.57304
0.00633332 0.354609 0.000355373 4.45818 4.51828
0.00657182 0.362436 0.000353351 4.40082 4.4594
0.00681033 0.370074 0.000349742 4.33823 4.39503
0.00704884 0.377432 0.000344398 4.27132 4.326
0.00728736 0.384696 0.000337383 4.1963 4.24859
0.00752587 0.391713 0.000328444 4.11722 4.16682
0.00776439 0.398786 0.000317645 4.02302 4.0696
0.00800291 0.405732 0.000304511 3.92775 3.97095
0.00824144 0.412821 0.000289077 3.79794 3.83693
0.00847996 0.419938 0.000270454 3.67603 3.71119
0.00871849 0.42723 0.000248454 3.48656 3.51775
0.00895702 0.434742 0.000221333 3.30106 3.32838
0.00919555 0.442819 0.000188933 2.95703 2.98041
0.00943408 0.45425 0.000151365 2.47879 2.49318
