X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0331342 0.000101346 4.35729 4.37384
0.000376525 0.0336522 0.000123794 4.35667 4.37801
0.000613858 0.0346117 0.000141936 4.35492 4.38007
0.000851483 0.0360045 0.000156186 4.35235 4.38042
0.00108931 0.0378436 0.000167929 4.34889 4.37929
0.00132727 0.0401544 0.000178064 4.34456 4.37687
0.00156534 0.042968 0.000187223 4.33933 4.3733
0.00180349 0.0463217 0.000195884 4.33315 4.36864
0.0020417 0.0502569 0.000204431 4.326 4.36294
0.00227996 0.0548153 0.000213198 4.3178 4.35621
0.00251826 0.0600413 0.000222491 4.30849 4.34844
0.00275659 0.0659735 0.000232595 4.29797 4.33959
0.00299495 0.0726486 0.000243775 4.28612 4.32962
0.00323333 0.0800844 0.000256259 4.27282 4.31844
0.00347172 0.0882962 0.000270233 4.25793 4.30594
0.00371014 0.0972544 0.000285824 4.24128 4.2919
0.00394857 0.106947 0.00030307 4.2227 4.27614
0.00418701 0.117277 0.000321868 4.202 4.25848
0.00442546 0.128193 0.000341975 4.17902 4.23868
0.00466392 0.139508 0.000362958 4.15362 4.21642
0.00490238 0.151182 0.000384197 4.12598 4.1911
0.00514086 0.162919 0.000404957 4.09617 4.1611
0.00537934 0.174812 0.000424493 4.06339 4.12751
0.00561783 0.186581 0.000442043 4.02751 4.09074
0.00585632 0.198379 0.000457063 3.98817 4.05051
0.00609482 0.209826 0.000469004 3.94544 4.00693
0.00633332 0.221254 0.000477712 3.89867 3.95931
0.00657182 0.232189 0.000482904 3.84819 3.90803
0.00681033 0.243114 0.000484716 3.7925 3.85155
0.00704884 0.253488 0.000482952 3.7328 3.79113
0.00728736 0.263906 0.00047789 3.6654 3.72303
0.00752587 0.273806 0.000469236 3.59428 3.6513
0.00776439 0.283853 0.000457295 3.5095 3.56599
0.00800291 0.293527 0.000441534 3.42338 3.47938
0.00824144 0.3035 0.000422268 3.30941 3.36512
0.00847996 0.313374 0.000398337 3.19931 3.25419
0.00871849 0.323842 0.000369973 3.03198 3.08397
0.00895702 0.334629 0.00033594 2.86196 2.90955
0.00919555 0.347543 0.000299358 2.55156 2.59237
0.00943408 0.360647 0.000273277 2.10757 2.13712
