X vol_f_Field2 diameter_Field2
0.000139645 0.706197 0.00089072
0.000376525 0.709289 0.000889253
0.000613858 0.715568 0.000886439
0.000851483 0.72326 0.000882457
0.00108931 0.731564 0.000877306
0.00132727 0.740371 0.000871161
0.00156534 0.749741 0.000864164
0.00180349 0.758523 0.00085632
0.0020417 0.766654 0.000847732
0.00227996 0.771651 0.000838352
0.00251826 0.771023 0.00082809
0.00275659 0.767631 0.000817048
0.00299495 0.762638 0.000805242
0.00323333 0.756617 0.00079284
0.00347172 0.75026 0.000779884
0.00371014 0.744636 0.000766255
0.00394857 0.739313 0.00075206
0.00418701 0.735134 0.000737095
0.00442546 0.731287 0.000721136
0.00466392 0.728374 0.00070465
0.00490238 0.728335 0.00068806
0.00514086 0.728594 0.000671583
0.00537934 0.729779 0.000655049
0.00561783 0.733466 0.000638774
0.00585632 0.738769 0.000623156
0.00609482 0.74457 0.00060835
0.00633332 0.752113 0.000594581
0.00657182 0.759028 0.000581854
0.00681033 0.763778 0.000570873
0.00704884 0.772225 0.000563085
0.00728736 0.783391 0.000558706
0.00752587 0.800043 0.000558647
0.00776439 0.822246 0.000562622
0.00800291 0.839603 0.000566873
0.00824144 0.854844 0.000572017
0.00847996 0.842587 0.00056719
0.00871849 0.841801 0.000552037
0.00895702 0.821299 0.000546195
0.00919555 0.848009 0.000574842
0.00943408 0.836453 0.000788167
