X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.191221 0.000318168 5.10431 5.17562
0.000376525 0.192281 0.000346327 5.10263 5.1811
0.000613858 0.193974 0.000367725 5.09983 5.1835
0.000851483 0.196351 0.000387072 5.09588 5.184
0.00108931 0.199466 0.000406989 5.09071 5.18264
0.00132727 0.203222 0.000428488 5.08443 5.17783
0.00156534 0.207653 0.000451927 5.07685 5.17029
0.00180349 0.212715 0.000477227 5.0678 5.16064
0.0020417 0.218381 0.000504017 5.0572 5.14916
0.00227996 0.224561 0.000531643 5.04492 5.13588
0.00251826 0.231244 0.000559283 5.0309 5.12077
0.00275659 0.238283 0.000585978 5.015 5.10374
0.00299495 0.245692 0.000610799 4.99714 5.0847
0.00323333 0.253345 0.000632917 4.97721 5.06356
0.00347172 0.261254 0.000651739 4.95513 5.04025
0.00371014 0.269262 0.000666879 4.93083 5.0147
0.00394857 0.27736 0.00067824 4.90425 4.9869
0.00418701 0.285409 0.000685878 4.87532 4.95673
0.00442546 0.29342 0.000690044 4.84393 4.92414
0.00466392 0.301323 0.000691011 4.81003 4.88904
0.00490238 0.309146 0.000689141 4.77348 4.85132
0.00514086 0.316775 0.000684714 4.73424 4.81091
0.00537934 0.324286 0.000678059 4.69207 4.76763
0.00561783 0.331567 0.000669352 4.64697 4.72141
0.00585632 0.338762 0.00065887 4.59846 4.67184
0.00609482 0.345698 0.000646657 4.5467 4.61902
0.00633332 0.352581 0.000632937 4.49068 4.562
0.00657182 0.35921 0.000617626 4.43109 4.5014
0.00681033 0.365797 0.00060094 4.36554 4.43493
0.00704884 0.372156 0.000582619 4.29652 4.36499
0.00728736 0.378584 0.000562747 4.21763 4.28523
0.00752587 0.384818 0.000540799 4.1371 4.2039
0.00776439 0.391251 0.000516883 4.03741 4.10347
0.00800291 0.397581 0.000490058 3.94193 4.00719
0.00824144 0.404225 0.000460401 3.80663 3.87108
0.00847996 0.411003 0.000426216 3.68487 3.74653
0.00871849 0.41809 0.000387415 3.48128 3.53675
0.00895702 0.425447 0.00034079 3.29996 3.34858
0.00919555 0.433997 0.00028628 2.9343 2.97538
0.00943408 0.445155 0.000223647 2.43931 2.46521
