X vol_f_Field2 diameter_Field2
0.000139645 0.446371 0.000739684
0.000376525 0.446657 0.000744854
0.000613858 0.44708 0.000747926
0.000851483 0.447735 0.000750086
0.00108931 0.44857 0.000751564
0.00132727 0.449603 0.000752318
0.00156534 0.450818 0.000752151
0.00180349 0.452212 0.000750843
0.0020417 0.45378 0.000748214
0.00227996 0.45551 0.000744139
0.00251826 0.457415 0.00073859
0.00275659 0.45947 0.000731598
0.00299495 0.461653 0.000723281
0.00323333 0.463926 0.000713774
0.00347172 0.466319 0.000703258
0.00371014 0.468821 0.000691878
0.00394857 0.471436 0.0006798
0.00418701 0.474132 0.000667119
0.00442546 0.476912 0.000653957
0.00466392 0.479737 0.000640344
0.00490238 0.482631 0.00062636
0.00514086 0.48555 0.00061196
0.00537934 0.488553 0.000597209
0.00561783 0.491587 0.000582022
0.00585632 0.494696 0.000566479
0.00609482 0.497794 0.000550433
0.00633332 0.500963 0.000533978
0.00657182 0.504114 0.000516886
0.00681033 0.507321 0.000499251
0.00704884 0.510466 0.000480698
0.00728736 0.513662 0.000461401
0.00752587 0.516879 0.000440732
0.00776439 0.520184 0.000418991
0.00800291 0.523603 0.000395065
0.00824144 0.527107 0.000369558
0.00847996 0.530827 0.000340421
0.00871849 0.534615 0.000308324
0.00895702 0.538735 0.000269412
0.00919555 0.542992 0.000223673
0.00943408 0.549795 0.000169937
