X vol_f_Field2 diameter_Field2
0.000139645 0.564984 0.00032192
0.000376525 0.56514 0.000322387
0.000613858 0.565385 0.000321617
0.000851483 0.565757 0.000319947
0.00108931 0.566248 0.000317643
0.00132727 0.566865 0.00031488
0.00156534 0.567607 0.000311779
0.00180349 0.568475 0.000308419
0.0020417 0.56947 0.000304865
0.00227996 0.570592 0.000301159
0.00251826 0.571839 0.000297339
0.00275659 0.573207 0.000293431
0.00299495 0.574698 0.000289455
0.00323333 0.576312 0.000285426
0.00347172 0.578038 0.000281353
0.00371014 0.579887 0.000277247
0.00394857 0.581855 0.000273105
0.00418701 0.583922 0.000268937
0.00442546 0.586085 0.000264735
0.00466392 0.588353 0.000260499
0.00490238 0.590717 0.000256218
0.00514086 0.59318 0.000251886
0.00537934 0.59574 0.000247484
0.00561783 0.598396 0.000242995
0.00585632 0.601152 0.000238395
0.00609482 0.603998 0.000233654
0.00633332 0.606939 0.000228737
0.00657182 0.609972 0.000223594
0.00681033 0.613107 0.000218178
0.00704884 0.61636 0.000212399
0.00728736 0.619733 0.000206202
0.00752587 0.623282 0.00019941
0.00776439 0.627011 0.000191979
0.00800291 0.630999 0.000183538
0.00824144 0.635323 0.00017411
0.00847996 0.640162 0.0001629
0.00871849 0.645568 0.000149907
0.00895702 0.652062 0.00013348
0.00919555 0.658535 0.00011301
0.00943408 0.671433 8.86656e-05
