X vol_f_Field2 diameter_Field2
0.000139645 3.50959e-13 1.49374e-05
0.000376525 1.23492e-12 1.75764e-05
0.000613858 6.43452e-12 1.87078e-05
0.000851483 3.69039e-11 1.8944e-05
0.00108931 2.2177e-10 1.89776e-05
0.00132727 1.36083e-09 1.89861e-05
0.00156534 8.4162e-09 1.90007e-05
0.00180349 5.22123e-08 1.90433e-05
0.0020417 3.20702e-07 1.92472e-05
0.00227996 1.77764e-06 2.04321e-05
0.00251826 7.83955e-06 2.51956e-05
0.00275659 2.62576e-05 3.06633e-05
0.00299495 6.66488e-05 3.65452e-05
0.00323333 0.000137366 4.26169e-05
0.00347172 0.000244034 4.87028e-05
0.00371014 0.000403565 5.47018e-05
0.00394857 0.000648153 6.05378e-05
0.00418701 0.00101112 6.63551e-05
0.00442546 0.00153314 7.2248e-05
0.00466392 0.00226594 7.82274e-05
0.00490238 0.0032746 8.4267e-05
0.00514086 0.00463844 9.03108e-05
0.00537934 0.00645652 9.6291e-05
0.00561783 0.00885012 0.000102151
0.00585632 0.0119687 0.000107885
0.00609482 0.0159858 0.000113576
0.00633332 0.0211057 0.000119393
0.00657182 0.0275737 0.000125594
0.00681033 0.035661 0.000132505
0.00704884 0.0456994 0.000140511
0.00728736 0.0579214 0.000149983
0.00752587 0.0724536 0.000161192
0.00776439 0.0893397 0.000174085
0.00800291 0.108281 0.000187991
0.00824144 0.128615 0.000201435
0.00847996 0.149826 0.000212032
0.00871849 0.171461 0.000216816
0.00895702 0.193032 0.000212488
0.00919555 0.215642 0.000196093
0.00943408 0.243558 0.000165225
