X vol_f_Field2 diameter_Field2
0.000139645 0.709013 0.000797231
0.000376525 0.709077 0.000795681
0.000613858 0.709177 0.000792774
0.000851483 0.709344 0.000788548
0.00108931 0.709575 0.000783025
0.00132727 0.709895 0.000776275
0.00156534 0.7103 0.00076835
0.00180349 0.710795 0.000759332
0.0020417 0.711384 0.000749286
0.00227996 0.712062 0.000738309
0.00251826 0.712838 0.000726464
0.00275659 0.713678 0.000713826
0.00299495 0.714612 0.000700482
0.00323333 0.715611 0.000686518
0.00347172 0.716701 0.000672026
0.00371014 0.71786 0.000657079
0.00394857 0.719103 0.000641768
0.00418701 0.720419 0.000626147
0.00442546 0.721815 0.000610298
0.00466392 0.723288 0.000594255
0.00490238 0.724836 0.000578076
0.00514086 0.726462 0.000561779
0.00537934 0.728153 0.000545388
0.00561783 0.729925 0.000528905
0.00585632 0.731763 0.000512316
0.00609482 0.733679 0.00049561
0.00633332 0.735656 0.000478737
0.00657182 0.737706 0.000461654
0.00681033 0.73982 0.000444267
0.00704884 0.742024 0.000426492
0.00728736 0.74427 0.000408174
0.00752587 0.746663 0.000389176
0.00776439 0.749036 0.000369183
0.00800291 0.751653 0.000347934
0.00824144 0.754061 0.000324665
0.00847996 0.757327 0.000298245
0.00871849 0.759683 0.000265347
0.00895702 0.764776 0.000220738
0.00919555 0.767784 0.000168253
0.00943408 0.7778 0.000118977
