X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.111286 0.000157014 4.85095 4.88409
0.000376525 0.112298 0.00019871 4.84998 4.89363
0.000613858 0.114152 0.000222138 4.8481 4.89766
0.000851483 0.116812 0.000236197 4.84548 4.89842
0.00108931 0.120351 0.000245715 4.84195 4.897
0.00132727 0.124754 0.000253005 4.83748 4.89394
0.00156534 0.130056 0.000259333 4.83197 4.88948
0.00180349 0.136243 0.000265432 4.82537 4.88378
0.0020417 0.143317 0.000271771 4.81753 4.8768
0.00227996 0.151223 0.000278665 4.80833 4.8685
0.00251826 0.15995 0.000286347 4.79763 4.85878
0.00275659 0.169355 0.000294963 4.78522 4.84749
0.00299495 0.179378 0.000304612 4.77094 4.83447
0.00323333 0.189878 0.000315305 4.75461 4.81953
0.00347172 0.200789 0.000326985 4.73605 4.80248
0.00371014 0.211932 0.000339482 4.71512 4.78317
0.00394857 0.223195 0.000352532 4.69176 4.76147
0.00418701 0.234328 0.000365741 4.6659 4.73726
0.00442546 0.245312 0.000378692 4.63753 4.71045
0.00466392 0.256029 0.000390894 4.60669 4.68097
0.00490238 0.266475 0.000401927 4.57354 4.64877
0.00514086 0.276612 0.000411381 4.53804 4.6131
0.00537934 0.286495 0.000419024 4.4996 4.57392
0.00561783 0.296039 0.000424626 4.4581 4.53144
0.00585632 0.305324 0.000428173 4.4132 4.48553
0.00609482 0.314214 0.000429549 4.365 4.43628
0.00633332 0.322895 0.000428898 4.3128 4.38306
0.00657182 0.331198 0.000426123 4.25691 4.32608
0.00681033 0.339329 0.00042145 4.19565 4.26369
0.00704884 0.347125 0.000414682 4.13081 4.19747
0.00728736 0.354826 0.000405976 4.05853 4.12311
0.00752587 0.362271 0.000394974 3.98224 4.04377
0.00776439 0.369829 0.000381888 3.8905 3.9485
0.00800291 0.3772 0.000365991 3.79775 3.85182
0.00824144 0.384782 0.000347445 3.67431 3.72419
0.00847996 0.392379 0.00032496 3.55257 3.59696
0.00871849 0.400162 0.000298512 3.3656 3.40501
0.00895702 0.408133 0.000265313 3.18649 3.22148
0.00919555 0.416955 0.000225368 2.85282 2.8825
0.00943408 0.42897 0.000180077 2.37904 2.3982
