X vol_f_Field2 diameter_Field2
0.000139645 0.538453 0.000955615
0.000376525 0.538502 0.000955791
0.000613858 0.538558 0.000954145
0.000851483 0.538673 0.000950867
0.00108931 0.53884 0.000945895
0.00132727 0.539079 0.000939193
0.00156534 0.539389 0.000930734
0.00180349 0.539783 0.000920579
0.0020417 0.540269 0.000908856
0.00227996 0.540864 0.000895748
0.00251826 0.541571 0.000881474
0.00275659 0.542398 0.000866239
0.00299495 0.543361 0.000850257
0.00323333 0.544461 0.000833684
0.00347172 0.545685 0.000816673
0.00371014 0.547026 0.000799307
0.00394857 0.548492 0.000781682
0.00418701 0.550076 0.000763813
0.00442546 0.551791 0.000745757
0.00466392 0.553595 0.000727447
0.00490238 0.555435 0.000708909
0.00514086 0.557316 0.000690088
0.00537934 0.559227 0.00067103
0.00561783 0.561159 0.000651625
0.00585632 0.563119 0.000631937
0.00609482 0.565099 0.000611805
0.00633332 0.567147 0.000591321
0.00657182 0.569256 0.000570224
0.00681033 0.571396 0.000548688
0.00704884 0.57364 0.000526278
0.00728736 0.575901 0.00050328
0.00752587 0.578342 0.000478939
0.00776439 0.580768 0.000453761
0.00800291 0.58346 0.000426388
0.00824144 0.586178 0.000397642
0.00847996 0.589273 0.000365094
0.00871849 0.592422 0.000329651
0.00895702 0.59618 0.000286985
0.00919555 0.599691 0.000236698
0.00943408 0.606179 0.000175869
