X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0328109 4.68963e-05 4.52348 4.52957
0.000376525 0.0336197 6.92174e-05 4.52322 4.53412
0.000613858 0.0350163 8.80759e-05 4.52204 4.53712
0.000851483 0.0369653 0.000103959 4.52023 4.5388
0.00108931 0.0394813 0.00011795 4.51773 4.53934
0.00132727 0.0425989 0.000130398 4.51455 4.53879
0.00156534 0.0463604 0.000141291 4.51065 4.53713
0.00180349 0.0508193 0.000150522 4.50602 4.53431
0.0020417 0.056033 0.000158061 4.5006 4.5303
0.00227996 0.0620613 0.00016402 4.49435 4.52506
0.00251826 0.0689662 0.000168626 4.48718 4.51859
0.00275659 0.0767998 0.000172145 4.47901 4.51085
0.00299495 0.085607 0.000174836 4.46973 4.50179
0.00323333 0.095416 0.000176935 4.4592 4.49131
0.00347172 0.106238 0.000178643 4.44726 4.47928
0.00371014 0.118056 0.000180134 4.43372 4.46559
0.00394857 0.130827 0.000181554 4.41838 4.45005
0.00418701 0.144466 0.000183027 4.40098 4.43243
0.00442546 0.158868 0.000184654 4.38126 4.41247
0.00466392 0.173871 0.00018651 4.35891 4.38989
0.00490238 0.189326 0.000188647 4.33366 4.36442
0.00514086 0.205004 0.000191078 4.30523 4.33576
0.00537934 0.22076 0.000193793 4.27334 4.30366
0.00561783 0.23631 0.000196729 4.23782 4.26793
0.00585632 0.251615 0.000199809 4.19847 4.22837
0.00609482 0.266396 0.000202885 4.1552 4.18487
0.00633332 0.280705 0.000205836 4.1078 4.1372
0.00657182 0.294297 0.000208434 4.0562 4.08528
0.00681033 0.307378 0.000210548 3.99989 4.02856
0.00704884 0.3197 0.00021189 3.93879 3.96696
0.00728736 0.331609 0.00021235 3.87145 3.89895
0.00752587 0.34284 0.000211565 3.79844 3.82511
0.00776439 0.353834 0.000209462 3.71526 3.74091
0.00800291 0.364351 0.000205565 3.6257 3.65006
0.00824144 0.374845 0.000199756 3.51623 3.53906
0.00847996 0.385207 0.000191233 3.39984 3.42083
0.00871849 0.395672 0.000179692 3.23913 3.25803
0.00895702 0.406278 0.000163829 3.06208 3.07866
0.00919555 0.417377 0.000143676 2.76659 2.77966
0.00943408 0.431155 0.000122124 2.31754 2.32398
