X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.164991 0.000252636 5.04606 5.10324
0.000376525 0.166116 0.000269496 5.045 5.10664
0.000613858 0.168053 0.000280465 5.04285 5.1072
0.000851483 0.170829 0.00028841 5.03972 5.10583
0.00108931 0.174478 0.000295301 5.03548 5.10293
0.00132727 0.178962 0.000302089 5.03008 5.0987
0.00156534 0.184283 0.000309299 5.02341 5.09319
0.00180349 0.190385 0.000317227 5.01537 5.08636
0.0020417 0.197224 0.000326059 5.00583 5.07813
0.00227996 0.204719 0.000335885 4.99465 5.06839
0.00251826 0.212832 0.000346728 4.9817 5.05701
0.00275659 0.221382 0.000358513 4.96683 5.04383
0.00299495 0.230357 0.000371104 4.94994 5.02872
0.00323333 0.239543 0.000384243 4.93093 5.01153
0.00347172 0.248837 0.000397604 4.90985 4.99221
0.00371014 0.25811 0.000410778 4.8869 4.97019
0.00394857 0.267386 0.000423361 4.86193 4.94489
0.00418701 0.276637 0.000434941 4.83452 4.91657
0.00442546 0.28582 0.000445168 4.8046 4.88556
0.00466392 0.29482 0.000453718 4.77211 4.8519
0.00490238 0.30363 0.00046041 4.73698 4.8156
0.00514086 0.312194 0.0004651 4.69914 4.77659
0.00537934 0.320556 0.000467802 4.65845 4.73478
0.00561783 0.32863 0.000468492 4.61482 4.69005
0.00585632 0.336525 0.000467303 4.56792 4.64208
0.00609482 0.344107 0.000464224 4.51774 4.59084
0.00633332 0.35156 0.000459442 4.46356 4.53564
0.00657182 0.358699 0.000452887 4.40567 4.47672
0.00681033 0.365755 0.000444749 4.34244 4.41246
0.00704884 0.372573 0.0004348 4.27485 4.3437
0.00728736 0.379351 0.000423148 4.19945 4.26684
0.00752587 0.385894 0.000409376 4.12211 4.18673
0.00776439 0.392624 0.000393704 4.02701 4.08768
0.00800291 0.399245 0.000375426 3.93248 3.98868
0.00824144 0.40608 0.000354695 3.80039 3.85125
0.00847996 0.412907 0.000330131 3.67999 3.72577
0.00871849 0.419968 0.000301672 3.48546 3.52604
0.00895702 0.427297 0.000266528 3.30173 3.33728
0.00919555 0.435383 0.00022451 2.95323 2.98318
0.00943408 0.446574 0.000175971 2.46701 2.48602
