X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0522982 0.000150371 4.49084 4.52026
0.000376525 0.0529809 0.000174502 4.49022 4.52522
0.000613858 0.0542134 0.000192681 4.48848 4.52758
0.000851483 0.0560114 0.000206697 4.48593 4.52808
0.00108931 0.0583985 0.000218652 4.48249 4.52712
0.00132727 0.0614016 0.000229731 4.47817 4.525
0.00156534 0.0650636 0.000240679 4.47293 4.52187
0.00180349 0.0694037 0.000252026 4.46672 4.51779
0.0020417 0.0744742 0.00026419 4.45948 4.51281
0.00227996 0.0803079 0.000277521 4.45112 4.50691
0.00251826 0.0869429 0.000292312 4.44155 4.50008
0.00275659 0.0943914 0.000308801 4.43062 4.49222
0.00299495 0.102629 0.000327144 4.41823 4.48321
0.00323333 0.111636 0.000347387 4.40421 4.4728
0.00347172 0.121345 0.00036943 4.38843 4.46065
0.00371014 0.13162 0.000392984 4.37095 4.4458
0.00394857 0.142415 0.000417583 4.3518 4.42637
0.00418701 0.153546 0.000442549 4.33049 4.40406
0.00442546 0.164941 0.000467082 4.30681 4.37931
0.00466392 0.176457 0.000490322 4.28059 4.35201
0.00490238 0.188022 0.000511473 4.2517 4.32204
0.00514086 0.199528 0.000529836 4.22006 4.28931
0.00537934 0.210946 0.000544955 4.18544 4.25364
0.00561783 0.222089 0.000556492 4.14782 4.215
0.00585632 0.233108 0.000564416 4.10685 4.17303
0.00609482 0.243741 0.000568666 4.0626 4.12779
0.00633332 0.254224 0.000569457 4.01436 4.07861
0.00657182 0.264282 0.000566801 3.96244 4.02575
0.00681033 0.27418 0.000560979 3.90536 3.96781
0.00704884 0.28371 0.00055192 3.84422 3.90579
0.00728736 0.293145 0.000539849 3.77541 3.83619
0.00752587 0.30222 0.000524483 3.70278 3.76282
0.00776439 0.311398 0.000505968 3.61643 3.6758
0.00800291 0.320324 0.000483646 3.52839 3.58708
0.00824144 0.329536 0.000457543 3.41275 3.47092
0.00847996 0.338782 0.000426423 3.29804 3.35449
0.00871849 0.348419 0.00038972 3.12636 3.18002
0.00895702 0.358292 0.000344695 2.95528 3.00224
0.00919555 0.36969 0.000290727 2.64293 2.68249
0.00943408 0.383939 0.00022656 2.19033 2.21431
