X vol_f_Field2 diameter_Field2
0.000139645 7.49656e-14 1.00002e-05
0.000376525 7.59755e-14 1.00002e-05
0.000613858 8.00013e-14 1.00002e-05
0.000851483 8.56734e-14 1.00002e-05
0.00108931 8.78449e-14 1.00002e-05
0.00132727 8.48513e-14 1.00002e-05
0.00156534 8.17226e-14 1.00002e-05
0.00180349 8.04745e-14 1.00002e-05
0.0020417 8.1629e-14 1.00002e-05
0.00227996 7.91123e-14 1.00002e-05
0.00251826 7.40287e-14 1.00002e-05
0.00275659 7.23752e-14 1.00002e-05
0.00299495 7.41076e-14 1.00002e-05
0.00323333 7.60324e-14 1.00002e-05
0.00347172 7.77751e-14 1.00002e-05
0.00371014 7.80472e-14 1.00002e-05
0.00394857 7.74994e-14 1.00002e-05
0.00418701 7.76869e-14 1.00002e-05
0.00442546 8.10099e-14 1.00002e-05
0.00466392 8.65102e-14 1.00002e-05
0.00490238 8.14298e-14 1.00002e-05
0.00514086 3.6563e-14 1.00001e-05
0.00537934 2.4594e-14 1.00001e-05
0.00561783 5.86128e-14 1e-05
0.00585632 3.0985e-13 1e-05
0.00609482 1.7548e-12 1e-05
0.00633332 1.02736e-11 1e-05
0.00657182 5.91709e-11 1e-05
0.00681033 3.36682e-10 1e-05
0.00704884 1.88682e-09 1e-05
0.00728736 1.03893e-08 1e-05
0.00752587 5.61425e-08 1e-05
0.00776439 3.00947e-07 1e-05
0.00800291 1.58724e-06 1e-05
0.00824144 8.31443e-06 1e-05
0.00847996 4.30032e-05 1e-05
0.00871849 0.000217449 1e-05
0.00895702 0.00111767 1e-05
0.00919555 0.0058587 1e-05
0.00943408 0.0344841 1.46525e-05
