X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0082057 2.66419e-05 4.17482 4.17688
0.000376525 0.0091012 4.44682e-05 4.17447 4.17884
0.000613858 0.00996755 6.00007e-05 4.17299 4.18017
0.000851483 0.0110687 7.32469e-05 4.17072 4.18038
0.00108931 0.0124281 8.5183e-05 4.1676 4.17953
0.00132727 0.0140673 9.64171e-05 4.16366 4.17776
0.00156534 0.0160163 0.000107226 4.15886 4.17505
0.00180349 0.0183098 0.000117701 4.1532 4.17141
0.0020417 0.0209901 0.000127835 4.14664 4.16678
0.00227996 0.024103 0.000137593 4.13913 4.1611
0.00251826 0.0276997 0.000146966 4.13065 4.15433
0.00275659 0.0318372 0.000156022 4.1211 4.14639
0.00299495 0.036577 0.000164908 4.11043 4.13726
0.00323333 0.0419791 0.000173841 4.09852 4.12684
0.00347172 0.0481074 0.000183086 4.0853 4.11514
0.00371014 0.0550165 0.000192939 4.0706 4.10203
0.00394857 0.0627617 0.000203704 4.05431 4.08746
0.00418701 0.0713671 0.000215677 4.03621 4.07128
0.00442546 0.0808617 0.000229068 4.01615 4.05336
0.00466392 0.0911928 0.000244016 3.99385 4.03341
0.00490238 0.102352 0.000260561 3.96911 4.01107
0.00514086 0.114159 0.000278579 3.94167 3.98628
0.00537934 0.126589 0.000297773 3.91129 3.9587
0.00561783 0.139305 0.000317595 3.87783 3.92808
0.00585632 0.152351 0.000337358 3.841 3.894
0.00609482 0.165256 0.000356159 3.80089 3.8564
0.00633332 0.178256 0.000373219 3.75713 3.81463
0.00657182 0.190817 0.000387666 3.71017 3.76804
0.00681033 0.203468 0.000399077 3.65819 3.71552
0.00704884 0.215556 0.000406851 3.60177 3.65842
0.00728736 0.227761 0.000410993 3.53802 3.59397
0.00752587 0.239298 0.000411011 3.46996 3.52523
0.00776439 0.251037 0.000407171 3.38973 3.44433
0.00800291 0.262183 0.000398891 3.30617 3.36003
0.00824144 0.273687 0.000386563 3.19954 3.25238
0.00847996 0.28494 0.000369409 3.09238 3.14213
0.00871849 0.296815 0.000347501 2.93361 2.97962
0.00895702 0.308829 0.000319468 2.76777 2.8095
0.00919555 0.322654 0.00028787 2.47561 2.50989
0.00943408 0.336133 0.000263328 2.0446 2.06828
