X vol_f_Field2 diameter_Field2
0.000139645 0.555395 0.000782733
0.000376525 0.555465 0.000781575
0.000613858 0.555608 0.000779118
0.000851483 0.555848 0.000775459
0.00108931 0.556166 0.000770595
0.00132727 0.556578 0.00076459
0.00156534 0.557077 0.000757472
0.00180349 0.557668 0.000749306
0.0020417 0.55836 0.000740157
0.00227996 0.559141 0.000730095
0.00251826 0.559998 0.000719209
0.00275659 0.560937 0.000707577
0.00299495 0.56195 0.000695293
0.00323333 0.563042 0.000682425
0.00347172 0.564204 0.000669055
0.00371014 0.565446 0.000655232
0.00394857 0.566761 0.000641029
0.00418701 0.568158 0.000626473
0.00442546 0.56963 0.000611631
0.00466392 0.571177 0.000596503
0.00490238 0.572791 0.000581156
0.00514086 0.574475 0.000565555
0.00537934 0.576214 0.000549778
0.00561783 0.578025 0.000533746
0.00585632 0.579899 0.000517547
0.00609482 0.581832 0.000501053
0.00633332 0.583826 0.00048436
0.00657182 0.585895 0.000467248
0.00681033 0.587971 0.000449877
0.00704884 0.590177 0.00043186
0.00728736 0.592381 0.000413458
0.00752587 0.594788 0.000393994
0.00776439 0.597193 0.000373924
0.00800291 0.599906 0.00035202
0.00824144 0.602585 0.000329123
0.00847996 0.605762 0.000302993
0.00871849 0.608937 0.000274472
0.00895702 0.612895 0.00023954
0.00919555 0.61642 0.000197715
0.00943408 0.623511 0.000147083
