X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.108124 0.000226445 4.75614 4.8037
0.000376525 0.109035 0.000262367 4.75502 4.81131
0.000613858 0.110668 0.000287935 4.75283 4.81516
0.000851483 0.113004 0.000309825 4.74967 4.81703
0.00108931 0.116103 0.000331615 4.74544 4.81764
0.00132727 0.119945 0.000354899 4.74009 4.81733
0.00156534 0.124567 0.00038048 4.73359 4.816
0.00180349 0.129925 0.000408695 4.72603 4.81178
0.0020417 0.136006 0.000439568 4.71739 4.80321
0.00227996 0.14272 0.000472773 4.7074 4.79241
0.00251826 0.15011 0.000507702 4.69591 4.77994
0.00275659 0.158051 0.000543423 4.6828 4.76578
0.00299495 0.166524 0.00057882 4.66794 4.74983
0.00323333 0.175387 0.000612662 4.6512 4.73197
0.00347172 0.184588 0.000643814 4.63244 4.71207
0.00371014 0.194026 0.000671322 4.61155 4.69002
0.00394857 0.203665 0.000694561 4.5884 4.66571
0.00418701 0.213394 0.000713187 4.56291 4.63903
0.00442546 0.223187 0.000727186 4.53493 4.60989
0.00466392 0.232917 0.000736692 4.50442 4.57822
0.00490238 0.242573 0.000742048 4.4712 4.54388
0.00514086 0.252022 0.000743566 4.43527 4.50681
0.00537934 0.261349 0.000741692 4.39635 4.46683
0.00561783 0.270403 0.000736697 4.35449 4.42389
0.00585632 0.279325 0.000728987 4.30922 4.37761
0.00609482 0.287909 0.000718691 4.26073 4.3281
0.00633332 0.296391 0.000706147 4.20807 4.27449
0.00657182 0.304526 0.000691313 4.15185 4.21732
0.00681033 0.312578 0.000674454 4.08998 4.15457
0.00704884 0.320347 0.000655348 4.02447 4.08817
0.00728736 0.328124 0.000634196 3.94994 4.01286
0.00752587 0.335619 0.000610538 3.873 3.93521
0.00776439 0.343287 0.000584629 3.77898 3.84059
0.00800291 0.350779 0.000555447 3.687 3.74798
0.00824144 0.358607 0.000522968 3.56015 3.6209
0.00847996 0.366527 0.000485443 3.44167 3.50112
0.00871849 0.374812 0.000442782 3.25008 3.30901
0.00895702 0.383535 0.00039143 3.07674 3.13261
0.00919555 0.394122 0.000332042 2.733 2.78006
0.00943408 0.406847 0.000268391 2.26178 2.29224
