X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0635455 8.2516e-05 4.81919 4.83413
0.000376525 0.0645016 0.00010335 4.81877 4.83882
0.000613858 0.0663292 0.00012115 4.81757 4.84191
0.000851483 0.0690117 0.000135833 4.81576 4.84355
0.00108931 0.0725738 0.000147932 4.81332 4.84383
0.00132727 0.0770529 0.000157589 4.81022 4.8428
0.00156534 0.0824875 0.00016494 4.80644 4.84047
0.00180349 0.0889194 0.000170235 4.80191 4.83687
0.0020417 0.0963795 0.000173805 4.79658 4.83201
0.00227996 0.104893 0.000176002 4.79036 4.82588
0.00251826 0.114466 0.000177146 4.78314 4.81848
0.00275659 0.125089 0.000177507 4.77478 4.80973
0.00299495 0.136726 0.000177303 4.76513 4.79953
0.00323333 0.149318 0.000176704 4.75402 4.78775
0.00347172 0.162776 0.000175847 4.74123 4.7742
0.00371014 0.176992 0.00017484 4.7265 4.75866
0.00394857 0.191824 0.000173769 4.70961 4.74091
0.00418701 0.207142 0.000172701 4.69029 4.72071
0.00442546 0.222758 0.000171689 4.66828 4.6978
0.00466392 0.238516 0.00017077 4.64334 4.67196
0.00490238 0.254222 0.00016996 4.61524 4.64296
0.00514086 0.269808 0.000169271 4.58378 4.6106
0.00537934 0.285123 0.000168687 4.5488 4.57473
0.00561783 0.299956 0.000168182 4.51014 4.5352
0.00585632 0.314393 0.000167724 4.46768 4.49187
0.00609482 0.328288 0.000167255 4.42126 4.4446
0.00633332 0.341641 0.000166711 4.37074 4.39321
0.00657182 0.354407 0.000166012 4.3158 4.33739
0.00681033 0.366663 0.000165083 4.25614 4.27683
0.00704884 0.378386 0.000163814 4.19123 4.21099
0.00728736 0.389685 0.00016211 4.12014 4.13892
0.00752587 0.400574 0.00015982 4.04265 4.06039
0.00776439 0.411198 0.000156806 3.95534 3.97196
0.00800291 0.421614 0.000152818 3.86045 3.87585
0.00824144 0.432005 0.000147649 3.74626 3.76035
0.00847996 0.442349 0.000140806 3.6234 3.63605
0.00871849 0.452879 0.000131911 3.45654 3.46765
0.00895702 0.46371 0.00012 3.27128 3.28079
0.00919555 0.475477 0.000104844 2.96423 2.97184
0.00943408 0.490923 8.79784e-05 2.50246 2.50632
