X vol_f_Field2 diameter_Field2
0.000139645 0.71483 0.00113291
0.000376525 0.714819 0.00113096
0.000613858 0.714788 0.00112677
0.000851483 0.714728 0.00112035
0.00108931 0.714649 0.00111177
0.00132727 0.714555 0.00110121
0.00156534 0.714467 0.00108883
0.00180349 0.714387 0.00107483
0.0020417 0.714348 0.00105938
0.00227996 0.714343 0.00104264
0.00251826 0.714366 0.0010247
0.00275659 0.714432 0.00100569
0.00299495 0.714603 0.00098571
0.00323333 0.714857 0.000964935
0.00347172 0.71524 0.000943479
0.00371014 0.715729 0.000921447
0.00394857 0.716367 0.000898926
0.00418701 0.717132 0.000876004
0.00442546 0.718057 0.00085276
0.00466392 0.719128 0.00082926
0.00490238 0.720356 0.000805566
0.00514086 0.721739 0.000781719
0.00537934 0.72327 0.000757744
0.00561783 0.724957 0.000733644
0.00585632 0.726729 0.000709365
0.00609482 0.728562 0.000684867
0.00633332 0.730462 0.00066011
0.00657182 0.732429 0.000635035
0.00681033 0.734437 0.00060953
0.00704884 0.736546 0.000583482
0.00728736 0.738651 0.00055669
0.00752587 0.740916 0.000528956
0.00776439 0.743102 0.00049992
0.00800291 0.745554 0.000469222
0.00824144 0.747803 0.000436308
0.00847996 0.750937 0.000400339
0.00871849 0.753362 0.000360416
0.00895702 0.758149 0.000313084
0.00919555 0.760669 0.000259907
0.00943408 0.768854 0.000200791
