X vol_f_Field2 diameter_Field2
0.000139645 0.628519 0.000498747
0.000376525 0.628634 0.000498052
0.000613858 0.628828 0.000496321
0.000851483 0.629126 0.000493711
0.00108931 0.629517 0.00049029
0.00132727 0.63001 0.000486138
0.00156534 0.630601 0.000481307
0.00180349 0.631292 0.000475855
0.0020417 0.632071 0.000469835
0.00227996 0.632951 0.000463302
0.00251826 0.633914 0.000456308
0.00275659 0.634983 0.000448908
0.00299495 0.636154 0.000441155
0.00323333 0.637447 0.000433102
0.00347172 0.638833 0.000424794
0.00371014 0.640326 0.000416279
0.00394857 0.641869 0.000407588
0.00418701 0.64354 0.000398769
0.00442546 0.645241 0.000389833
0.00466392 0.647078 0.000380822
0.00490238 0.648942 0.000371725
0.00514086 0.650957 0.000362579
0.00537934 0.65297 0.000353343
0.00561783 0.655137 0.000344053
0.00585632 0.657288 0.000334643
0.00609482 0.659605 0.00032514
0.00633332 0.661829 0.000315438
0.00657182 0.664283 0.000305574
0.00681033 0.666632 0.000295404
0.00704884 0.669354 0.000284926
0.00728736 0.671883 0.000274002
0.00752587 0.674885 0.000262498
0.00776439 0.677635 0.000250335
0.00800291 0.68107 0.000237087
0.00824144 0.684098 0.000222799
0.00847996 0.688293 0.000206524
0.00871849 0.692109 0.000188162
0.00895702 0.697882 0.000165831
0.00919555 0.70213 0.000138285
0.00943408 0.713366 0.000106078
