X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.188227 0.00019148 5.28147 5.32527
0.000376525 0.189544 0.000221334 5.28 5.33218
0.000613858 0.191839 0.000236355 5.27788 5.33421
0.000851483 0.195054 0.000243809 5.27494 5.33312
0.00108931 0.199304 0.000247605 5.27098 5.32984
0.00132727 0.204495 0.000249547 5.2659 5.32477
0.00156534 0.210659 0.000250598 5.25959 5.31812
0.00180349 0.217705 0.000251267 5.25192 5.3099
0.0020417 0.2256 0.000251863 5.24275 5.30006
0.00227996 0.234232 0.000252561 5.23192 5.2885
0.00251826 0.243514 0.000253475 5.21926 5.27508
0.00275659 0.253311 0.000254666 5.20459 5.25965
0.00299495 0.263514 0.000256169 5.18774 5.24206
0.00323333 0.273978 0.000257984 5.16855 5.22215
0.00347172 0.284617 0.000260092 5.14689 5.1998
0.00371014 0.295231 0.000262439 5.12266 5.17491
0.00394857 0.305793 0.000264967 5.09581 5.14742
0.00418701 0.316148 0.000267579 5.06629 5.11728
0.00442546 0.326209 0.000270177 5.0341 5.08448
0.00466392 0.335903 0.00027264 4.99925 5.04901
0.00490238 0.345256 0.000274866 4.9617 5.0108
0.00514086 0.354266 0.000276729 4.92141 4.96979
0.00537934 0.362936 0.000278134 4.87832 4.92593
0.00561783 0.37124 0.000278955 4.83232 4.87905
0.00585632 0.37922 0.000279127 4.78319 4.82897
0.00609482 0.386861 0.000278534 4.73072 4.7754
0.00633332 0.394244 0.000277149 4.67433 4.71778
0.00657182 0.401326 0.000274847 4.61405 4.65611
0.00681033 0.408229 0.000271636 4.54856 4.58909
0.00704884 0.414906 0.000267354 4.47861 4.51741
0.00728736 0.421459 0.000262022 4.40053 4.43747
0.00752587 0.427884 0.000255403 4.31808 4.35295
0.00776439 0.434294 0.000247505 4.2205 4.25313
0.00800291 0.44066 0.000237901 4.12141 4.15163
0.00824144 0.447137 0.000226612 3.98743 4.01446
0.00847996 0.453732 0.000212817 3.86065 3.88491
0.00871849 0.460482 0.000196352 3.66495 3.68612
0.00895702 0.467527 0.000175566 3.47472 3.4934
0.00919555 0.475092 0.000150451 3.12456 3.14063
0.00943408 0.485909 0.00012305 2.62875 2.63891
