X vol_f_Field2 diameter_Field2
0.000139645 2.48648e-14 1.00001e-05
0.000376525 3.12144e-14 1.00001e-05
0.000613858 3.19095e-14 1.00001e-05
0.000851483 2.48052e-14 1.00001e-05
0.00108931 7.68521e-15 1e-05
0.00132727 1.12097e-14 1e-05
0.00156534 1.42697e-14 1.00001e-05
0.00180349 2.47288e-14 1.00001e-05
0.0020417 3.07479e-14 1.00001e-05
0.00227996 1.42473e-14 1.00001e-05
0.00251826 3.60836e-15 1e-05
0.00275659 1.43512e-14 1e-05
0.00299495 3.98463e-15 1e-05
0.00323333 8.19993e-15 1e-05
0.00347172 1.324e-14 1e-05
0.00371014 1.369e-14 1e-05
0.00394857 1.72347e-15 1e-05
0.00418701 6.71456e-15 1e-05
0.00442546 6.57116e-14 1.00001e-05
0.00466392 6.52686e-13 1e-05
0.00490238 6.68284e-12 1e-05
0.00514086 6.89133e-11 1e-05
0.00537934 6.90416e-10 1e-05
0.00561783 6.71446e-09 1e-05
0.00585632 6.31484e-08 1e-05
0.00609482 5.82718e-07 1e-05
0.00633332 5.24237e-06 1e-05
0.00657182 4.49294e-05 1e-05
0.00681033 0.000242649 1.45291e-05
0.00704884 0.000825181 2.27121e-05
0.00728736 0.00211225 3.30225e-05
0.00752587 0.0043578 4.25278e-05
0.00776439 0.0083815 5.11882e-05
0.00800291 0.0150138 5.96376e-05
0.00824144 0.0258524 6.73365e-05
0.00847996 0.042641 7.38386e-05
0.00871849 0.0691622 7.93425e-05
0.00895702 0.106011 8.4321e-05
0.00919555 0.15682 8.81677e-05
0.00943408 0.213139 8.79393e-05
