X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0562679 0.000106381 4.55661 4.57697
0.000376525 0.057056 0.000136487 4.55603 4.58356
0.000613858 0.0584754 0.000159756 4.55441 4.58738
0.000851483 0.0605114 0.000176793 4.55204 4.58887
0.00108931 0.0631964 0.000189685 4.54883 4.58846
0.00132727 0.0665705 0.00019992 4.5448 4.58652
0.00156534 0.0706642 0.00020854 4.53988 4.58324
0.00180349 0.0755182 0.000216283 4.53406 4.57881
0.0020417 0.0811624 0.000223682 4.52723 4.57325
0.00227996 0.0875991 0.000231142 4.51933 4.5666
0.00251826 0.0948719 0.000238998 4.51025 4.55881
0.00275659 0.10298 0.000247533 4.49985 4.54981
0.00299495 0.111934 0.000256994 4.488 4.53945
0.00323333 0.121719 0.000267588 4.47448 4.52754
0.00347172 0.132248 0.000279458 4.45915 4.51399
0.00371014 0.143368 0.000292662 4.44176 4.49858
0.00394857 0.154986 0.00030717 4.42214 4.48112
0.00418701 0.16698 0.00032282 4.40012 4.46138
0.00442546 0.179175 0.000339305 4.37555 4.43921
0.00466392 0.191427 0.000356169 4.34837 4.41441
0.00490238 0.203586 0.000372852 4.3185 4.38681
0.00514086 0.215534 0.000388708 4.28619 4.35641
0.00537934 0.227244 0.000403155 4.2515 4.32207
0.00561783 0.238646 0.000415642 4.21388 4.28374
0.00585632 0.249818 0.000425836 4.17275 4.24167
0.00609482 0.260586 0.000433404 4.12816 4.19609
0.00633332 0.271103 0.000438291 4.07957 4.14655
0.00657182 0.281179 0.000440328 4.02719 4.09322
0.00681033 0.291054 0.000439652 3.96975 4.03488
0.00704884 0.300507 0.000436102 3.90812 3.97235
0.00728736 0.309807 0.000429866 3.83904 3.90239
0.00752587 0.318788 0.00042066 3.76553 3.82786
0.00776439 0.327767 0.000408631 3.67938 3.7404
0.00800291 0.336531 0.000393237 3.59171 3.64994
0.00824144 0.345526 0.000374492 3.47606 3.53018
0.00847996 0.354538 0.000351286 3.35896 3.4075
0.00871849 0.363702 0.000323343 3.18491 3.22844
0.00895702 0.373031 0.000288269 3.01235 3.051
0.00919555 0.383469 0.000246058 2.6968 2.7295
0.00943408 0.397158 0.000198007 2.24309 2.26374
