X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.197443 0.000319398 5.11233 5.18444
0.000376525 0.198448 0.000339644 5.11085 5.18811
0.000613858 0.200056 0.000356768 5.10803 5.1894
0.000851483 0.202329 0.000373067 5.104 5.18908
0.00108931 0.205306 0.000390192 5.09864 5.18744
0.00132727 0.208925 0.00040881 5.09204 5.18401
0.00156534 0.213167 0.000429145 5.0843 5.1772
0.00180349 0.217999 0.000451127 5.07515 5.16776
0.0020417 0.22343 0.000474482 5.06445 5.15629
0.00227996 0.229353 0.000498717 5.05208 5.14295
0.00251826 0.235753 0.0005232 5.03796 5.12774
0.00275659 0.242514 0.000547172 5.02196 5.11061
0.00299495 0.249623 0.000569865 5.00401 5.09148
0.00323333 0.256977 0.000590544 4.984 5.07027
0.00347172 0.264569 0.000608623 4.96187 5.04693
0.00371014 0.272271 0.000623669 4.93753 5.02135
0.00394857 0.280081 0.000635476 4.91092 4.99352
0.00418701 0.287836 0.000643975 4.88194 4.96331
0.00442546 0.295599 0.000649292 4.8505 4.93066
0.00466392 0.303267 0.000651595 4.81658 4.89553
0.00490238 0.31086 0.000651154 4.78002 4.8578
0.00514086 0.318286 0.000648188 4.74079 4.81739
0.00537934 0.325612 0.000642989 4.69863 4.77412
0.00561783 0.332723 0.000635715 4.65355 4.72792
0.00585632 0.339746 0.000626618 4.60508 4.67838
0.00609482 0.346529 0.000615753 4.55335 4.62559
0.00633332 0.353265 0.00060333 4.49737 4.5686
0.00657182 0.359758 0.000589296 4.43782 4.50804
0.00681033 0.366234 0.00057381 4.37233 4.4416
0.00704884 0.372537 0.000556639 4.30334 4.37168
0.00728736 0.378912 0.000537861 4.22455 4.292
0.00752587 0.385064 0.00051702 4.14401 4.21063
0.00776439 0.39138 0.000494188 4.04458 4.11039
0.00800291 0.397602 0.00046854 3.94883 4.01371
0.00824144 0.404132 0.000440083 3.8143 3.878
0.00847996 0.410793 0.000407351 3.69319 3.75254
0.00871849 0.417753 0.000370355 3.48921 3.54181
0.00895702 0.424959 0.00032647 3.30454 3.3507
0.00919555 0.433218 0.000276061 2.93428 2.97343
0.00943408 0.444079 0.000221117 2.44536 2.47094
