X vol_f_Field2 diameter_Field2
0.000139645 0.619042 0.000981678
0.000376525 0.619067 0.0009801
0.000613858 0.619087 0.000976722
0.000851483 0.619129 0.000971612
0.00108931 0.619195 0.000964797
0.00132727 0.619302 0.000956349
0.00156534 0.619452 0.000946359
0.00180349 0.619664 0.000934948
0.0020417 0.619938 0.000922255
0.00227996 0.620315 0.000908419
0.00251826 0.620761 0.000893583
0.00275659 0.621327 0.00087787
0.00299495 0.621972 0.000861401
0.00323333 0.622744 0.000844272
0.00347172 0.623611 0.000826579
0.00371014 0.624622 0.000808387
0.00394857 0.625734 0.000789783
0.00418701 0.62701 0.000770807
0.00442546 0.628372 0.000751529
0.00466392 0.629919 0.000731953
0.00490238 0.631501 0.000712106
0.00514086 0.633216 0.000691978
0.00537934 0.634962 0.000671636
0.00561783 0.636839 0.000651041
0.00585632 0.638677 0.000630244
0.00609482 0.640738 0.000609155
0.00633332 0.642624 0.00058783
0.00657182 0.644825 0.000566084
0.00681033 0.646777 0.000544009
0.00704884 0.649172 0.000521241
0.00728736 0.651187 0.000497996
0.00752587 0.653738 0.000473556
0.00776439 0.6559 0.000448362
0.00800291 0.658748 0.000421085
0.00824144 0.661176 0.000392503
0.00847996 0.66447 0.00036028
0.00871849 0.66732 0.000325143
0.00895702 0.671512 0.00028298
0.00919555 0.674542 0.000232901
0.00943408 0.681658 0.000174354
