X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0835598 4.52419e-05 4.85704 4.86319
0.000376525 0.0845777 7.09044e-05 4.85709 4.86903
0.000613858 0.0863914 9.33079e-05 4.85607 4.87333
0.000851483 0.0890247 0.000112417 4.85442 4.87625
0.00108931 0.0924969 0.000129115 4.85211 4.87788
0.00132727 0.0968447 0.000143651 4.84912 4.87823
0.00156534 0.102103 0.000155894 4.84539 4.87727
0.00180349 0.108323 0.000165737 4.84087 4.87492
0.0020417 0.115546 0.00017329 4.8355 4.87102
0.00227996 0.123748 0.000178862 4.82915 4.86587
0.00251826 0.13297 0.000182848 4.82795 4.86759
0.00275659 0.143219 0.000185649 4.81904 4.85877
0.00299495 0.154477 0.000187617 4.80869 4.84821
0.00323333 0.166633 0.000189032 4.79665 4.83577
0.00347172 0.179612 0.000190122 4.7827 4.82127
0.00371014 0.193264 0.000191061 4.76659 4.80453
0.00394857 0.207538 0.000191984 4.74804 4.78529
0.00418701 0.222167 0.000192978 4.7268 4.76333
0.00442546 0.236962 0.000194104 4.70262 4.73841
0.00466392 0.251759 0.00019539 4.67529 4.71035
0.00490238 0.266366 0.000196829 4.64463 4.67898
0.00514086 0.280691 0.000198389 4.61054 4.64418
0.00537934 0.294653 0.000200019 4.57293 4.60586
0.00561783 0.308162 0.000201631 4.53176 4.56399
0.00585632 0.321112 0.000203132 4.48694 4.5185
0.00609482 0.333405 0.000204402 4.43843 4.46928
0.00633332 0.345071 0.000205335 4.38599 4.4161
0.00657182 0.356192 0.000205789 4.32944 4.35874
0.00681033 0.366767 0.000205641 4.26815 4.29658
0.00704884 0.376881 0.000204733 4.20203 4.22947
0.00728736 0.386556 0.00020294 4.12922 4.15557
0.00752587 0.395891 0.000200075 4.05078 4.07587
0.00776439 0.404977 0.000196004 3.96085 3.98454
0.00800291 0.413894 0.000190454 3.8653 3.88743
0.00824144 0.422828 0.000183273 3.7467 3.76705
0.00847996 0.43173 0.000174009 3.61994 3.63784
0.00871849 0.44068 0.000162429 3.44489 3.46085
0.00895702 0.449874 0.000147718 3.25783 3.27206
0.00919555 0.459475 0.000129954 2.93754 2.94977
0.00943408 0.472619 0.000110404 2.47483 2.48271
