X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.198704 0.000331959 5.11631 5.19148
0.000376525 0.199733 0.000359742 5.11459 5.19678
0.000613858 0.201349 0.000383105 5.11165 5.19947
0.000851483 0.203613 0.000405509 5.1076 5.20013
0.00108931 0.206544 0.00042906 5.1025 5.19695
0.00132727 0.21009 0.000454451 5.09615 5.1908
0.00156534 0.2143 0.000481764 5.08843 5.18255
0.00180349 0.219086 0.000510644 5.07921 5.17253
0.0020417 0.224436 0.000540463 5.06844 5.16082
0.00227996 0.230269 0.000570363 5.05597 5.14733
0.00251826 0.236626 0.000599402 5.04175 5.13201
0.00275659 0.243369 0.000626601 5.02566 5.11478
0.00299495 0.250462 0.000651109 5.0076 5.09555
0.00323333 0.257751 0.000672245 4.98752 5.07425
0.00347172 0.265212 0.000689608 4.96528 5.0508
0.00371014 0.272785 0.000703025 4.94084 5.02511
0.00394857 0.280502 0.000712563 4.9141 4.99713
0.00418701 0.288261 0.000718396 4.88502 4.96679
0.00442546 0.296029 0.00072083 4.85347 4.93403
0.00466392 0.303665 0.000720163 4.81945 4.8988
0.00490238 0.31122 0.000716761 4.78278 4.86096
0.00514086 0.31861 0.000710894 4.74341 4.82042
0.00537934 0.325904 0.000702878 4.70112 4.77701
0.00561783 0.332983 0.00069288 4.65589 4.73066
0.00585632 0.339998 0.000681149 4.60724 4.68095
0.00609482 0.346775 0.000667725 4.55534 4.62798
0.00633332 0.353516 0.0006528 4.49914 4.57078
0.00657182 0.360004 0.000636286 4.43941 4.51005
0.00681033 0.366476 0.000618347 4.37362 4.44332
0.00704884 0.372756 0.000598785 4.30443 4.37319
0.00728736 0.379083 0.000577658 4.22523 4.29314
0.00752587 0.385237 0.000554465 4.14447 4.21157
0.00776439 0.391551 0.000529236 4.04432 4.1107
0.00800291 0.397814 0.000501105 3.94847 4.01406
0.00824144 0.404377 0.000470066 3.81244 3.87727
0.00847996 0.41112 0.000434574 3.69012 3.75238
0.00871849 0.418168 0.000394437 3.48498 3.542
0.00895702 0.425528 0.000346665 3.30436 3.35409
0.00919555 0.434046 0.000291247 2.935 2.97693
0.00943408 0.445086 0.000228262 2.43962 2.465
