X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0675904 8.89039e-05 4.5886 4.60439
0.000376525 0.0684129 0.000123027 4.58791 4.61168
0.000613858 0.0698805 0.000149577 4.58608 4.61604
0.000851483 0.0719589 0.000169956 4.58344 4.61806
0.00108931 0.074689 0.000186332 4.57989 4.61814
0.00132727 0.0780667 0.000200221 4.57541 4.61664
0.00156534 0.08214 0.000212733 4.56996 4.61377
0.00180349 0.0869416 0.000224677 4.56348 4.60968
0.0020417 0.092479 0.000236651 4.5559 4.60443
0.00227996 0.0987743 0.000249114 4.54711 4.59802
0.00251826 0.105842 0.000262423 4.53701 4.59045
0.00275659 0.113683 0.000276845 4.52545 4.58149
0.00299495 0.12227 0.00029256 4.51228 4.57109
0.00323333 0.131499 0.000309645 4.49735 4.5591
0.00347172 0.14136 0.000328075 4.48048 4.54536
0.00371014 0.151719 0.000347673 4.46153 4.52965
0.00394857 0.162447 0.000368112 4.44035 4.51172
0.00418701 0.17343 0.000388924 4.41716 4.49118
0.00442546 0.184568 0.000409524 4.39207 4.46618
0.00466392 0.195728 0.000429257 4.36451 4.43769
0.00490238 0.206914 0.000447491 4.33413 4.40623
0.00514086 0.21795 0.000463625 4.3009 4.37188
0.00537934 0.228843 0.000477229 4.26462 4.33452
0.00561783 0.23946 0.000487963 4.22531 4.29413
0.00585632 0.249886 0.000495709 4.18259 4.25038
0.00609482 0.259939 0.000500365 4.13655 4.20333
0.00633332 0.269809 0.00050204 4.08648 4.1523
0.00657182 0.279275 0.000500727 4.03271 4.09757
0.00681033 0.288573 0.000496627 3.97367 4.03763
0.00704884 0.297537 0.000489704 3.91059 3.97365
0.00728736 0.306403 0.000480161 3.83954 3.90178
0.00752587 0.314939 0.000467856 3.76485 3.82632
0.00776439 0.323557 0.000452881 3.67573 3.73645
0.00800291 0.331951 0.000434619 3.58555 3.64539
0.00824144 0.340572 0.00041307 3.46593 3.52468
0.00847996 0.349188 0.00038732 3.35044 3.40506
0.00871849 0.358217 0.000357527 3.17064 3.22017
0.00895702 0.367424 0.000322233 2.99661 3.04107
0.00919555 0.378036 0.000282962 2.6719 2.71092
0.00943408 0.391163 0.000246578 2.21231 2.23913
