X vol_f_Field2 diameter_Field2
0.000139645 0.542892 0.000760615
0.000376525 0.542993 0.000759467
0.000613858 0.543197 0.000757067
0.000851483 0.543518 0.000753512
0.00108931 0.543937 0.000748799
0.00132727 0.544472 0.000742993
0.00156534 0.545107 0.000736123
0.00180349 0.545846 0.000728253
0.0020417 0.546682 0.000719451
0.00227996 0.547617 0.000709793
0.00251826 0.548633 0.000699365
0.00275659 0.549733 0.000688241
0.00299495 0.55092 0.000676514
0.00323333 0.552201 0.000664245
0.00347172 0.553562 0.000651515
0.00371014 0.554983 0.00063836
0.00394857 0.556456 0.000624848
0.00418701 0.557981 0.000610995
0.00442546 0.559557 0.000596863
0.00466392 0.561177 0.00058244
0.00490238 0.562844 0.000567788
0.00514086 0.564569 0.000552868
0.00537934 0.56635 0.000537753
0.00561783 0.568196 0.00052236
0.00585632 0.570094 0.000506778
0.00609482 0.57206 0.000490869
0.00633332 0.574073 0.000474746
0.00657182 0.576149 0.000458185
0.00681033 0.578284 0.000441337
0.00704884 0.580513 0.000423828
0.00728736 0.582762 0.000405925
0.00752587 0.585181 0.000386947
0.00776439 0.587619 0.000367372
0.00800291 0.590346 0.000345951
0.00824144 0.593074 0.000323556
0.00847996 0.596258 0.000297945
0.00871849 0.599507 0.00027003
0.00895702 0.603476 0.000235827
0.00919555 0.607079 0.000194626
0.00943408 0.614245 0.000143689
