X vol_f_Field2 diameter_Field2
0.000139645 5.89792e-14 1.00002e-05
0.000376525 5.88811e-14 1.00002e-05
0.000613858 5.90784e-14 1.00002e-05
0.000851483 5.97015e-14 1.00002e-05
0.00108931 6.02261e-14 1.00002e-05
0.00132727 6.03735e-14 1.00002e-05
0.00156534 6.02264e-14 1.00002e-05
0.00180349 5.98338e-14 1.00002e-05
0.0020417 5.95588e-14 1.00002e-05
0.00227996 5.94134e-14 1.00002e-05
0.00251826 5.9274e-14 1.00002e-05
0.00275659 5.89732e-14 1.00002e-05
0.00299495 5.92924e-14 1.00002e-05
0.00323333 6.0302e-14 1.00002e-05
0.00347172 6.05174e-14 1.00002e-05
0.00371014 6.08182e-14 1.00002e-05
0.00394857 6.04598e-14 1.00002e-05
0.00418701 6.05011e-14 1.00002e-05
0.00442546 6.17673e-14 1.00002e-05
0.00466392 6.27249e-14 1.00002e-05
0.00490238 6.3171e-14 1.00002e-05
0.00514086 6.45528e-14 1.00002e-05
0.00537934 7.06046e-14 1.00003e-05
0.00561783 9.36196e-14 1.00012e-05
0.00585632 4.17339e-13 1.00051e-05
0.00609482 1.90097e-12 1.0007e-05
0.00633332 9.35133e-12 1.0006e-05
0.00657182 4.67059e-11 1e-05
0.00681033 2.50873e-10 1e-05
0.00704884 1.33338e-09 1e-05
0.00728736 6.99018e-09 1e-05
0.00752587 3.61621e-08 1e-05
0.00776439 1.84041e-07 1e-05
0.00800291 8.89526e-07 1e-05
0.00824144 4.21611e-06 1e-05
0.00847996 2.01854e-05 1e-05
0.00871849 9.44435e-05 1e-05
0.00895702 0.000445268 1e-05
0.00919555 0.00214613 1e-05
0.00943408 0.0125745 1e-05
