X vol_f_Field2 diameter_Field2
0.000139645 0.635875 0.00067321
0.000376525 0.635951 0.000671911
0.000613858 0.636118 0.000669397
0.000851483 0.636376 0.000665719
0.00108931 0.63672 0.000660902
0.00132727 0.637155 0.00065501
0.00156534 0.637676 0.000648092
0.00180349 0.638296 0.000640224
0.0020417 0.638972 0.00063147
0.00227996 0.639776 0.000621923
0.00251826 0.640624 0.000611654
0.00275659 0.641585 0.000600757
0.00299495 0.642633 0.000589312
0.00323333 0.643789 0.000577407
0.00347172 0.645015 0.000565109
0.00371014 0.646346 0.000552502
0.00394857 0.647716 0.000539632
0.00418701 0.649221 0.000526579
0.00442546 0.650752 0.000513362
0.00466392 0.652435 0.000500055
0.00490238 0.654084 0.000486638
0.00514086 0.655919 0.000473182
0.00537934 0.657702 0.000459632
0.00561783 0.659697 0.00044606
0.00585632 0.661606 0.000432365
0.00609482 0.663715 0.000418615
0.00633332 0.665683 0.000404667
0.00657182 0.668026 0.000390573
0.00681033 0.67009 0.000376174
0.00704884 0.672609 0.000361432
0.00728736 0.674739 0.000346231
0.00752587 0.677532 0.00033034
0.00776439 0.679733 0.000313756
0.00800291 0.682841 0.000295836
0.00824144 0.685357 0.000276814
0.00847996 0.689123 0.000255332
0.00871849 0.692229 0.000231514
0.00895702 0.697397 0.000202733
0.00919555 0.700698 0.000167352
0.00943408 0.71009 0.000124856
