X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 1.64039e-07 1e-05 4.07049 4.07042
0.000376525 8.967e-07 1e-05 4.07016 4.07016
0.000613858 7.69825e-06 1e-05 4.06899 4.06901
0.000851483 7.41964e-05 1e-05 4.06728 4.06732
0.00108931 0.000578818 1.18839e-05 4.06505 4.06517
0.00132727 0.00229941 2.09673e-05 4.06239 4.06293
0.00156534 0.00468189 3.33789e-05 4.05927 4.06094
0.00180349 0.006851 4.72128e-05 4.05552 4.05909
0.0020417 0.00879629 6.04923e-05 4.051 4.05708
0.00227996 0.0109202 7.22539e-05 4.04566 4.05421
0.00251826 0.0134622 8.26568e-05 4.03945 4.05013
0.00275659 0.0164507 9.24079e-05 4.03233 4.04503
0.00299495 0.0199396 0.000101854 4.02423 4.03886
0.00323333 0.0240045 0.00011105 4.0151 4.03155
0.00347172 0.0287131 0.000119898 4.00482 4.02296
0.00371014 0.0341608 0.000128275 3.99332 4.01298
0.00394857 0.0404225 0.000136129 3.98047 4.00149
0.00418701 0.0476118 0.000143524 3.96609 3.98833
0.00442546 0.055794 0.00015063 3.95001 3.97336
0.00466392 0.0650605 0.000157691 3.93202 3.95643
0.00490238 0.0754644 0.000164976 3.91187 3.93737
0.00514086 0.0870211 0.000172706 3.88925 3.91589
0.00537934 0.0997117 0.000181099 3.86383 3.89146
0.00561783 0.113463 0.000190329 3.83523 3.86398
0.00585632 0.128103 0.000200481 3.80302 3.83294
0.00609482 0.143431 0.00021151 3.76687 3.79801
0.00633332 0.159162 0.000223218 3.72634 3.75875
0.00657182 0.174991 0.000235207 3.68133 3.71497
0.00681033 0.190687 0.000246951 3.63134 3.66617
0.00704884 0.205933 0.000257744 3.57645 3.6123
0.00728736 0.220779 0.000266949 3.51561 3.55224
0.00752587 0.234972 0.000273797 3.44892 3.48595
0.00776439 0.248785 0.000277824 3.37331 3.4103
0.00800291 0.262139 0.000278382 3.29029 3.32667
0.00824144 0.27529 0.000275216 3.18997 3.22523
0.00847996 0.288305 0.000267755 3.08106 3.11464
0.00871849 0.301318 0.000255654 2.9297 2.96039
0.00895702 0.314205 0.000237366 2.76158 2.79003
0.00919555 0.327985 0.000213005 2.49156 2.51687
0.00943408 0.345235 0.000184906 2.06864 2.08607
