X vol_f_Field2 diameter_Field2
0.000139645 0.709874 0.000861739
0.000376525 0.70994 0.00086007
0.000613858 0.710027 0.000856874
0.000851483 0.710184 0.000852228
0.00108931 0.710394 0.000846151
0.00132727 0.710674 0.00083872
0.00156534 0.711024 0.000829993
0.00180349 0.71145 0.000820071
0.0020417 0.711963 0.00080903
0.00227996 0.712558 0.00079698
0.00251826 0.713253 0.000784008
0.00275659 0.714035 0.000770222
0.00299495 0.714925 0.000755709
0.00323333 0.715913 0.00074057
0.00347172 0.717004 0.000724875
0.00371014 0.718157 0.000708684
0.00394857 0.719399 0.000692082
0.00418701 0.720713 0.000675142
0.00442546 0.722106 0.000657937
0.00466392 0.723576 0.000640519
0.00490238 0.725118 0.000622937
0.00514086 0.726737 0.000605223
0.00537934 0.728422 0.000587397
0.00561783 0.730169 0.000569463
0.00585632 0.731988 0.00055141
0.00609482 0.73387 0.000533216
0.00633332 0.735812 0.000514821
0.00657182 0.737822 0.000496177
0.00681033 0.739882 0.000477178
0.00704884 0.74203 0.000457732
0.00728736 0.744195 0.000437659
0.00752587 0.746493 0.000416814
0.00776439 0.74875 0.000394884
0.00800291 0.751271 0.000371614
0.00824144 0.753628 0.000346406
0.00847996 0.756884 0.000318638
0.00871849 0.759373 0.000287291
0.00895702 0.764572 0.000249746
0.00919555 0.767091 0.000205352
0.00943408 0.777101 0.000150465
