X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.217287 0.000285362 5.27478 5.34101
0.000376525 0.218476 0.000305027 5.27314 5.34485
0.000613858 0.220392 0.000315518 5.27056 5.34495
0.000851483 0.223097 0.000322379 5.26681 5.34268
0.00108931 0.226651 0.000328085 5.26172 5.33858
0.00132727 0.230967 0.000333654 5.25522 5.33286
0.00156534 0.236053 0.000339617 5.24721 5.32558
0.00180349 0.241807 0.000346207 5.23757 5.3167
0.0020417 0.248194 0.00035355 5.2262 5.30615
0.00227996 0.255099 0.000361649 5.21297 5.29382
0.00251826 0.262457 0.000370452 5.19779 5.2796
0.00275659 0.270117 0.000379808 5.18056 5.26338
0.00299495 0.27804 0.000389527 5.16124 5.24508
0.00323333 0.286076 0.000399333 5.13978 5.22461
0.00347172 0.294206 0.000408932 5.1163 5.20205
0.00371014 0.302352 0.000417991 5.09086 5.17678
0.00394857 0.310506 0.000426212 5.06322 5.14866
0.00418701 0.31854 0.000433307 5.03325 5.1178
0.00442546 0.326452 0.000439084 5.00081 5.08431
0.00466392 0.33417 0.00044337 4.96592 5.04829
0.00490238 0.341741 0.000446121 4.92846 5.00968
0.00514086 0.349099 0.000447278 4.88832 4.96838
0.00537934 0.35629 0.00044691 4.84537 4.92429
0.00561783 0.363233 0.000445004 4.79952 4.87729
0.00585632 0.370039 0.000441691 4.75041 4.82704
0.00609482 0.376587 0.00043692 4.698 4.77341
0.00633332 0.383028 0.000430835 4.64145 4.71556
0.00657182 0.389188 0.000423291 4.58223 4.65473
0.00681033 0.395303 0.000414463 4.51775 4.5876
0.00704884 0.401266 0.000404166 4.44837 4.51501
0.00728736 0.407265 0.000392561 4.36973 4.43293
0.00752587 0.41309 0.000379229 4.28812 4.34763
0.00776439 0.419049 0.00036435 4.1887 4.24426
0.00800291 0.424945 0.000347173 4.0911 4.14239
0.00824144 0.431051 0.000327936 3.95288 3.99904
0.00847996 0.437178 0.000305216 3.82946 3.8709
0.00871849 0.443514 0.000279067 3.62599 3.6625
0.00895702 0.45011 0.000246657 3.4383 3.47019
0.00919555 0.457336 0.000207731 3.07589 3.10287
0.00943408 0.467616 0.000162356 2.57589 2.59301
