X vol_f_Field2 diameter_Field2
0.000139645 0.406087 0.000733806
0.000376525 0.406465 0.000741415
0.000613858 0.407036 0.000748544
0.000851483 0.407879 0.000755705
0.00108931 0.408949 0.000762836
0.00132727 0.410242 0.000769587
0.00156534 0.411738 0.000775455
0.00180349 0.413423 0.000779934
0.0020417 0.415294 0.000782606
0.00227996 0.417331 0.000783182
0.00251826 0.419547 0.000781546
0.00275659 0.421911 0.00077772
0.00299495 0.424442 0.000771864
0.00323333 0.427102 0.000764188
0.00347172 0.429948 0.000754961
0.00371014 0.432979 0.00074441
0.00394857 0.436162 0.000732768
0.00418701 0.439399 0.000720193
0.00442546 0.442719 0.000706867
0.00466392 0.446074 0.000692876
0.00490238 0.4495 0.000678346
0.00514086 0.452931 0.000663279
0.00537934 0.456435 0.00064777
0.00561783 0.459926 0.000631747
0.00585632 0.463495 0.000615288
0.00609482 0.467028 0.000598246
0.00633332 0.470656 0.000580696
0.00657182 0.474273 0.000562391
0.00681033 0.478022 0.000543385
0.00704884 0.481718 0.000523285
0.00728736 0.485547 0.000502275
0.00752587 0.489352 0.000479767
0.00776439 0.493284 0.000456025
0.00800291 0.497287 0.000429962
0.00824144 0.501407 0.00040203
0.00847996 0.505693 0.000370198
0.00871849 0.510071 0.000334916
0.00895702 0.514706 0.000292079
0.00919555 0.519829 0.000241634
0.00943408 0.527436 0.000180641
