X vol_f_Field2 diameter_Field2
0.000139645 0.285648 0.00041592
0.000376525 0.28646 0.000421602
0.000613858 0.287698 0.000426379
0.000851483 0.289517 0.000431327
0.00108931 0.291883 0.000436932
0.00132727 0.29479 0.000443355
0.00156534 0.298216 0.000450606
0.00180349 0.302117 0.000458578
0.0020417 0.306464 0.000467102
0.00227996 0.311198 0.000475928
0.00251826 0.316283 0.000484759
0.00275659 0.321629 0.000493256
0.00299495 0.327262 0.000501107
0.00323333 0.333081 0.000507983
0.00347172 0.339061 0.000513638
0.00371014 0.345067 0.00051786
0.00394857 0.351108 0.000520567
0.00418701 0.357129 0.000521708
0.00442546 0.363133 0.000521335
0.00466392 0.369064 0.000519487
0.00490238 0.374976 0.000516299
0.00514086 0.380803 0.000511812
0.00537934 0.386595 0.000506178
0.00561783 0.392241 0.000499391
0.00585632 0.397838 0.000491602
0.00609482 0.403272 0.000482731
0.00633332 0.408695 0.000472926
0.00657182 0.413959 0.000462004
0.00681033 0.419243 0.000450102
0.00704884 0.424366 0.000436857
0.00728736 0.429566 0.000422382
0.00752587 0.434681 0.000406259
0.00776439 0.43997 0.000388787
0.00800291 0.445229 0.000369037
0.00824144 0.450715 0.000347366
0.00847996 0.456264 0.000322073
0.00871849 0.462014 0.000293328
0.00895702 0.468048 0.000257639
0.00919555 0.474721 0.000214481
0.00943408 0.484377 0.000161928
