X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.00735321 1.60368e-05 4.31022 4.31111
0.000376525 0.0102647 2.998e-05 4.31033 4.31283
0.000613858 0.0123279 4.52875e-05 4.30965 4.31448
0.000851483 0.0140671 6.03581e-05 4.30832 4.31624
0.00108931 0.0159923 7.44228e-05 4.30631 4.3173
0.00132727 0.0182579 8.72343e-05 4.30363 4.3174
0.00156534 0.0208909 9.91054e-05 4.30026 4.31664
0.00180349 0.0239427 0.000110311 4.2962 4.31502
0.0020417 0.0274702 0.000120908 4.29141 4.3125
0.00227996 0.0315429 0.000130748 4.28585 4.30899
0.00251826 0.036229 0.000139581 4.27947 4.30438
0.00275659 0.0416059 0.000147195 4.2722 4.29857
0.00299495 0.0477697 0.00015352 4.26397 4.29146
0.00323333 0.0548057 0.000158648 4.25465 4.28296
0.00347172 0.0627839 0.000162782 4.24414 4.27303
0.00371014 0.0717709 0.000166177 4.23229 4.26158
0.00394857 0.0818541 0.000169059 4.21893 4.24851
0.00418701 0.0930308 0.000171636 4.20385 4.23359
0.00442546 0.105362 0.000174105 4.18681 4.2166
0.00466392 0.118841 0.000176641 4.16754 4.19729
0.00490238 0.133324 0.000179392 4.14572 4.17541
0.00514086 0.148629 0.000182468 4.12102 4.15065
0.00537934 0.164606 0.000185958 4.09308 4.12266
0.00561783 0.181063 0.000189899 4.06155 4.09111
0.00585632 0.197728 0.000194272 4.0261 4.05566
0.00609482 0.214342 0.000198975 3.98651 4.01607
0.00633332 0.230681 0.000203873 3.94251 3.97209
0.00657182 0.246526 0.000208715 3.89403 3.92361
0.00681033 0.261775 0.000213268 3.8407 3.87023
0.00704884 0.276284 0.000217164 3.78243 3.81181
0.00728736 0.290152 0.00022015 3.71819 3.74729
0.00752587 0.303292 0.000221776 3.64801 3.67664
0.00776439 0.315872 0.000221807 3.56863 3.59656
0.00800291 0.328031 0.000219732 3.48195 3.50883
0.00824144 0.339926 0.000215304 3.37767 3.40326
0.00847996 0.351673 0.000207792 3.26228 3.28571
0.00871849 0.363306 0.000196568 3.10745 3.12882
0.00895702 0.374971 0.000179969 2.93602 2.95569
0.00919555 0.387206 0.000157322 2.658 2.67504
0.00943408 0.403405 0.000129459 2.22165 2.23246
