X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.00664862 3.39899e-05 4.23242 4.23547
0.000376525 0.00715831 4.76244e-05 4.23204 4.23701
0.000613858 0.0078363 5.95452e-05 4.23075 4.23779
0.000851483 0.00877752 6.97735e-05 4.22878 4.23762
0.00108931 0.00999533 7.90019e-05 4.2261 4.23661
0.00132727 0.0115168 8.76646e-05 4.2227 4.23481
0.00156534 0.0133781 9.59861e-05 4.21858 4.23225
0.00180349 0.0156238 0.000104057 4.21371 4.22891
0.0020417 0.0183067 0.000111873 4.20808 4.22474
0.00227996 0.021486 0.000119351 4.20165 4.21968
0.00251826 0.0252303 0.000126346 4.19437 4.21366
0.00275659 0.0296124 0.000132691 4.18619 4.20657
0.00299495 0.0347138 0.000138247 4.17705 4.19834
0.00323333 0.0406181 0.000142951 4.16688 4.18888
0.00347172 0.047412 0.000146834 4.15558 4.17811
0.00371014 0.0551788 0.000150001 4.14306 4.16596
0.00394857 0.063996 0.000152603 4.12919 4.15235
0.00418701 0.0739268 0.000154803 4.11382 4.13717
0.00442546 0.085011 0.000156739 4.09678 4.12028
0.00466392 0.0972509 0.000158543 4.07784 4.10136
0.00490238 0.110634 0.00016034 4.05675 4.08027
0.00514086 0.125077 0.000162242 4.03324 4.05671
0.00537934 0.140506 0.000164346 4.00694 4.03037
0.00561783 0.156677 0.000166712 3.9775 4.00088
0.00585632 0.173485 0.000169391 3.94449 3.96785
0.00609482 0.1906 0.000172367 3.90755 3.93087
0.00633332 0.207866 0.000175604 3.86629 3.88958
0.00657182 0.224941 0.000178973 3.82044 3.84369
0.00681033 0.241729 0.000182339 3.76963 3.79281
0.00704884 0.257915 0.000185438 3.71362 3.73667
0.00728736 0.273583 0.00018806 3.65174 3.6746
0.00752587 0.288501 0.000189816 3.58363 3.60617
0.00776439 0.302923 0.000190456 3.50715 3.52923
0.00800291 0.316708 0.000189459 3.42243 3.44383
0.00824144 0.330172 0.000186518 3.32284 3.34337
0.00847996 0.343328 0.000180911 3.21009 3.22928
0.00871849 0.356389 0.000172125 3.06435 3.08215
0.00895702 0.369319 0.000158732 2.89285 2.90908
0.00919555 0.383183 0.000140369 2.62621 2.64024
0.00943408 0.399561 0.000118451 2.20073 2.2097
