X vol_f_Field2 diameter_Field2
0.000139645 5.63801e-15 1e-05
0.000376525 1.18444e-14 1e-05
0.000613858 4.95556e-15 1e-05
0.000851483 1.57657e-15 1e-05
0.00108931 2.5308e-15 1e-05
0.00132727 4.87355e-15 1e-05
0.00156534 9.41531e-15 1.00001e-05
0.00180349 1.13636e-14 1.00001e-05
0.0020417 1.52871e-14 1e-05
0.00227996 1.01359e-14 1e-05
0.00251826 2.23562e-14 1e-05
0.00275659 1.267e-14 1e-05
0.00299495 1.54825e-14 1e-05
0.00323333 2.17082e-14 1e-05
0.00347172 1.93416e-14 1e-05
0.00371014 1.97022e-14 1e-05
0.00394857 1.06609e-14 1e-05
0.00418701 2.74103e-15 1e-05
0.00442546 1.34143e-14 1e-05
0.00466392 1.21394e-13 1e-05
0.00490238 1.13248e-12 1e-05
0.00514086 1.09253e-11 1e-05
0.00537934 1.04464e-10 1e-05
0.00561783 9.76674e-10 1e-05
0.00585632 8.858e-09 1e-05
0.00609482 7.61403e-08 1e-05
0.00633332 6.55297e-07 1e-05
0.00657182 5.41569e-06 1e-05
0.00681033 4.40802e-05 1e-05
0.00704884 0.000333269 1e-05
0.00728736 0.00143968 1.57652e-05
0.00752587 0.0039987 2.8043e-05
0.00776439 0.00822617 3.90823e-05
0.00800291 0.015416 4.82291e-05
0.00824144 0.0272801 5.65159e-05
0.00847996 0.045572 6.34484e-05
0.00871849 0.0751514 6.84204e-05
0.00895702 0.11558 7.15352e-05
0.00919555 0.173348 7.3024e-05
0.00943408 0.235302 7.22191e-05
