19.949,9.7021e+5
22.896,1.2426e+6
24.747,1.5149e+6
26.515,1.9234e+6
26.347,2.6383e+6
29.125,3.2851e+6
32.071,3.8809e+6
33.249,4.7830e+6
33.586,5.3617e+6
