X vol_f_Field2 diameter_Field2
0.000139645 0.137753 0.000112938
0.000376525 0.138826 0.00015801
0.000613858 0.140862 0.00018792
0.000851483 0.143754 0.000207448
0.00108931 0.147594 0.000220838
0.00132727 0.152342 0.000230527
0.00156534 0.158031 0.00023804
0.00180349 0.164624 0.000244364
0.0020417 0.172113 0.000250158
0.00227996 0.180434 0.000255863
0.00251826 0.18953 0.000261781
0.00275659 0.199264 0.000268108
0.00299495 0.209618 0.000274975
0.00323333 0.220379 0.00028243
0.00347172 0.231441 0.000290466
0.00371014 0.242597 0.000298996
0.00394857 0.253735 0.000307884
0.00418701 0.264746 0.000316924
0.00442546 0.275566 0.000325875
0.00466392 0.286097 0.000334443
0.00490238 0.296301 0.000342346
0.00514086 0.30612 0.00034929
0.00537934 0.31557 0.000355061
0.00561783 0.324614 0.000359447
0.00585632 0.333337 0.000362348
0.00609482 0.341671 0.00036363
0.00633332 0.349765 0.000363303
0.00657182 0.357506 0.000361261
0.00681033 0.365071 0.00035757
0.00704884 0.372363 0.000352091
0.00728736 0.379572 0.000344901
0.00752587 0.386537 0.000335759
0.00776439 0.393565 0.000324743
0.00800291 0.400466 0.000311382
0.00824144 0.407506 0.000295735
0.00847996 0.414579 0.000276937
0.00871849 0.421805 0.00025488
0.00895702 0.429237 0.000228
0.00919555 0.437332 0.000196579
0.00943408 0.448551 0.000162979
