X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.00185469 3.39726e-05 4.09378 4.09689
0.000376525 0.00207308 4.41381e-05 4.09329 4.0977
0.000613858 0.00238242 5.30919e-05 4.09179 4.09748
0.000851483 0.00280472 6.09445e-05 4.0896 4.09663
0.00108931 0.00337364 6.81001e-05 4.08671 4.09501
0.00132727 0.00411038 7.48775e-05 4.0831 4.09268
0.00156534 0.00504369 8.14747e-05 4.07876 4.08962
0.00180349 0.00620924 8.80009e-05 4.07363 4.08578
0.0020417 0.00764853 9.45048e-05 4.06767 4.08113
0.00227996 0.00941221 0.00010099 4.06087 4.07562
0.00251826 0.0115557 0.000107417 4.05323 4.06923
0.00275659 0.0141478 0.000113708 4.04471 4.0619
0.00299495 0.0172552 0.000119746 4.03525 4.05354
0.00323333 0.0209683 0.000125395 4.02477 4.04404
0.00347172 0.025363 0.000130528 4.01321 4.03331
0.00371014 0.030551 0.000135076 4.00049 4.02127
0.00394857 0.0366249 0.000139036 3.98654 4.00784
0.00418701 0.0436941 0.000142474 3.97124 3.99295
0.00442546 0.0518458 0.000145507 3.95448 3.9765
0.00466392 0.0611868 0.000148279 3.9361 3.95837
0.00490238 0.0717794 0.000150941 3.91589 3.9384
0.00514086 0.0836862 0.000153626 3.89359 3.91634
0.00537934 0.0969105 0.000156456 3.86889 3.89175
0.00561783 0.111439 0.000159556 3.84148 3.86444
0.00585632 0.127119 0.000163031 3.81092 3.83399
0.00609482 0.143747 0.000166943 3.77674 3.79993
0.00633332 0.161091 0.000171322 3.73843 3.76175
0.00657182 0.178932 0.000176114 3.69555 3.71899
0.00681033 0.196866 0.000181177 3.64765 3.67121
0.00704884 0.214672 0.000186271 3.59432 3.61798
0.00728736 0.232036 0.00019107 3.53515 3.55884
0.00752587 0.248833 0.000195129 3.46944 3.49306
0.00776439 0.264952 0.000197995 3.3961 3.41947
0.00800291 0.280506 0.000199073 3.31385 3.33675
0.00824144 0.295535 0.000197808 3.21849 3.24064
0.00847996 0.310291 0.00019339 3.10967 3.13077
0.00871849 0.324826 0.000185074 2.96934 2.98857
0.00895702 0.339185 0.00017139 2.79995 2.81743
0.00919555 0.354145 0.000151105 2.54912 2.56437
0.00943408 0.373568 0.000123926 2.12931 2.13873
