X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.106466 0.000141654 5.00602 5.03533
0.000376525 0.107685 0.000162147 5.00549 5.03997
0.000613858 0.109923 0.00017736 5.00416 5.04242
0.000851483 0.11318 0.000187574 5.00224 5.04292
0.00108931 0.117489 0.000194279 4.99965 5.04178
0.00132727 0.122881 0.000198558 4.99635 5.03923
0.00156534 0.129348 0.00020118 4.99228 5.03543
0.00180349 0.136912 0.00020268 4.98736 5.03043
0.0020417 0.145554 0.00020343 4.98149 5.02426
0.00227996 0.155246 0.000203692 4.97459 5.0169
0.00251826 0.165897 0.000203653 4.96633 5.00825
0.00275659 0.17742 0.000203448 4.96206 5.00535
0.00299495 0.189794 0.000203189 4.95041 4.99282
0.00323333 0.202841 0.000202964 4.937 4.97851
0.00347172 0.216397 0.000202835 4.92152 4.96213
0.00371014 0.230291 0.000202844 4.90367 4.94339
0.00394857 0.244393 0.000203023 4.88324 4.92207
0.00418701 0.258493 0.000203379 4.86002 4.89796
0.00442546 0.272545 0.000203912 4.83386 4.87093
0.00466392 0.286375 0.000204594 4.80464 4.84086
0.00490238 0.299881 0.000205388 4.77225 4.80764
0.00514086 0.312929 0.00020623 4.73663 4.77118
0.00537934 0.325452 0.000207058 4.69771 4.73145
0.00561783 0.337456 0.000207791 4.65546 4.68836
0.00585632 0.348919 0.000208347 4.60981 4.64188
0.00609482 0.35989 0.000208631 4.56064 4.59182
0.00633332 0.370325 0.000208554 4.50764 4.53792
0.00657182 0.380294 0.000208004 4.4506 4.47991
0.00681033 0.389791 0.000206895 4.3888 4.41708
0.00704884 0.398899 0.000205097 4.32217 4.3493
0.00728736 0.407683 0.000202515 4.24871 4.27461
0.00752587 0.416259 0.000198962 4.16966 4.19419
0.00776439 0.42469 0.000194317 4.07875 4.10177
0.00800291 0.433011 0.000188268 3.98244 4.00382
0.00824144 0.441374 0.000180637 3.86223 3.88175
0.00847996 0.449793 0.000170836 3.73459 3.7516
0.00871849 0.458341 0.000158463 3.55635 3.57121
0.00895702 0.467297 0.000142174 3.36946 3.38236
0.00919555 0.476836 0.00012118 3.04807 3.05866
0.00943408 0.491136 9.45725e-05 2.57336 2.57876
